loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.419182, 0.412376, 0.431553, 0.736546, 57.77 M Ops, 7.28 M Ops, 2.56 M Ops, 0.2709 M, 0.4846 %, 18.34 uJ
loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.419322, 0.413003, 0.432168, 0.736145, 56.65 M Ops, 6.85 M Ops, 2.44 M Ops, 0.2709 M, 0.4435 %, 17.41 uJ
loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.418748, 0.411756, 0.431345, 0.736942, 57.77 M Ops, 7.18 M Ops, 2.56 M Ops, 0.2709 M, 0.4794 %, 18.25 uJ
loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.420402, 0.413645, 0.432184, 0.735735, 57.77 M Ops, 6.75 M Ops, 3.51 M Ops, 0.2709 M, 0.4936 %, 22.22 uJ
loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.418990, 0.412603, 0.431983, 0.736401, 57.72 M Ops, 7.54 M Ops, 2.56 M Ops, 0.2709 M, 0.5027 %, 18.57 uJ
