snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.420239,0.410075,0.417501,196.54 M Ops,10.11 M Ops,93.25 M Ops,0.5559 M,0.4798 %,438.03 uJ,0.486667,0.469794,0.737854
