epoch,train_loss,train_score,train_rec,train_distill,val_loss,val_score,val_rec,val_distill
0,0.419280,0.416245,0.030357,0.080452,0.083832,0.082183,0.016491,0.053737
1,0.175401,0.173365,0.020364,0.084370,0.047031,0.045539,0.014915,0.053374
2,0.138753,0.136952,0.018015,0.086758,0.035536,0.034140,0.013957,0.056140
3,0.133287,0.131587,0.016994,0.088946,0.030040,0.028790,0.012501,0.064039
4,0.128239,0.126637,0.016018,0.093220,0.027330,0.026162,0.011684,0.063293
5,0.127818,0.126361,0.014572,0.094050,0.026051,0.024969,0.010815,0.064006
6,0.126372,0.125019,0.013529,0.090501,0.024988,0.024031,0.009565,0.059152
7,0.125143,0.123841,0.013027,0.088399,0.024336,0.023409,0.009275,0.058314
8,0.125380,0.124117,0.012629,0.087241,0.024235,0.023297,0.009385,0.059648
9,0.120584,0.119352,0.012325,0.086969,0.023659,0.022791,0.008677,0.059117
10,0.120500,0.119284,0.012165,0.086598,0.023387,0.022478,0.009089,0.058417
11,0.123600,0.122387,0.012129,0.086682,0.022441,0.021520,0.009217,0.059504
12,0.120292,0.119092,0.011995,0.086874,0.022283,0.021373,0.009105,0.061077
13,0.123360,0.122175,0.011854,0.087336,0.022537,0.021619,0.009183,0.061965
14,0.122042,0.120864,0.011782,0.087454,0.022438,0.021564,0.008742,0.060900
15,0.121147,0.119979,0.011678,0.087503,0.022662,0.021750,0.009112,0.060656
0,0.513584,0.509923,0.036609,0.079829,0.130072,0.128274,0.017986,0.055027
1,0.230442,0.228224,0.022183,0.081730,0.065315,0.063670,0.016453,0.051266
2,0.162261,0.160214,0.020474,0.083032,0.044800,0.043185,0.016156,0.055512
3,0.141945,0.140070,0.018750,0.082887,0.038873,0.037305,0.015677,0.058289
4,0.137899,0.136109,0.017901,0.084748,0.033530,0.032130,0.014008,0.055993
5,0.130509,0.128798,0.017114,0.085370,0.029944,0.028628,0.013159,0.057637
6,0.128805,0.127162,0.016430,0.086890,0.029748,0.028534,0.012140,0.060764
7,0.124064,0.122473,0.015911,0.092642,0.027767,0.026524,0.012432,0.065770
8,0.125817,0.124283,0.015338,0.096142,0.026766,0.025668,0.010978,0.063736
9,0.127306,0.125833,0.014736,0.094609,0.025886,0.024831,0.010546,0.058504
10,0.120634,0.119240,0.013945,0.091006,0.024478,0.023458,0.010199,0.059518
11,0.124090,0.122756,0.013341,0.089419,0.024054,0.023060,0.009941,0.058305
12,0.122352,0.121063,0.012884,0.088889,0.023286,0.022333,0.009531,0.059514
13,0.124861,0.123604,0.012571,0.088782,0.023274,0.022327,0.009471,0.059474
14,0.122376,0.121146,0.012295,0.088452,0.023575,0.022648,0.009267,0.059240
15,0.123407,0.122191,0.012159,0.088356,0.023266,0.022273,0.009934,0.061042
16,0.120614,0.119407,0.012066,0.088615,0.023086,0.022129,0.009566,0.059144
17,0.118046,0.116846,0.012002,0.088628,0.023017,0.022052,0.009657,0.059240
18,0.122321,0.121133,0.011876,0.088362,0.022577,0.021662,0.009153,0.060512
19,0.122774,0.121595,0.011788,0.088137,0.022442,0.021504,0.009377,0.060637
20,0.121530,0.120355,0.011741,0.088089,0.022261,0.021314,0.009470,0.061110
21,0.119773,0.118602,0.011716,0.088010,0.022232,0.021277,0.009549,0.063966
22,0.119842,0.118679,0.011633,0.087917,0.022064,0.021063,0.010018,0.062869
23,0.122718,0.121564,0.011547,0.088124,0.021847,0.020923,0.009244,0.062329
24,0.121118,0.119965,0.011524,0.088397,0.021889,0.020986,0.009026,0.062843
25,0.120976,0.119833,0.011433,0.088424,0.022349,0.021369,0.009807,0.063740
26,0.120816,0.119680,0.011360,0.088424,0.022179,0.021212,0.009669,0.063462
0,0.512364,0.508679,0.036849,0.078880,0.128803,0.127059,0.017446,0.054599
1,0.227724,0.225520,0.022042,0.081344,0.063823,0.062139,0.016840,0.051038
2,0.162131,0.159995,0.021369,0.081688,0.044548,0.041964,0.025839,0.060923
3,0.143120,0.141161,0.019595,0.085509,0.036584,0.034240,0.023439,0.065125
4,0.139058,0.137174,0.018835,0.087008,0.031154,0.029717,0.014371,0.058463
5,0.131364,0.129608,0.017562,0.089832,0.028923,0.027593,0.013295,0.059430
6,0.129572,0.127952,0.016197,0.092351,0.028170,0.026939,0.012316,0.065381
7,0.124835,0.123300,0.015351,0.090532,0.026050,0.024895,0.011552,0.061584
8,0.126520,0.125094,0.014266,0.087808,0.025479,0.024413,0.010656,0.058389
9,0.128047,0.126673,0.013734,0.086814,0.024862,0.023783,0.010789,0.059236
10,0.121435,0.120091,0.013433,0.086889,0.024511,0.023457,0.010548,0.057090
11,0.125042,0.123730,0.013120,0.087634,0.024257,0.023131,0.011266,0.060881
12,0.123338,0.122048,0.012903,0.088163,0.023804,0.022802,0.010026,0.056920
13,0.125825,0.124571,0.012542,0.087529,0.023437,0.022400,0.010370,0.061798
14,0.123472,0.122247,0.012251,0.086794,0.023325,0.022371,0.009540,0.059572
15,0.124415,0.123208,0.012073,0.086337,0.023459,0.022490,0.009684,0.057432
16,0.121654,0.120454,0.012003,0.086173,0.023088,0.022110,0.009782,0.059850
17,0.119145,0.117952,0.011924,0.086019,0.023723,0.022728,0.009950,0.060249
18,0.123448,0.122263,0.011851,0.086338,0.023355,0.022441,0.009142,0.058774
19,0.123960,0.122793,0.011672,0.086669,0.023126,0.022181,0.009448,0.060259
