loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.278804, 0.280135, 0.330193, 209.13 M Ops, 26.99 M Ops, 9.32 M Ops, 0.4829 M, 0.3784 %, 67.16 uJ
