step,mae,mse
0,0.150944,0.055670
1,0.179799,0.079748
2,0.199577,0.098412
3,0.217501,0.118216
4,0.234536,0.135614
5,0.247550,0.151588
6,0.261394,0.170372
7,0.270900,0.183320
8,0.283656,0.198277
9,0.289966,0.209095
10,0.297350,0.220508
11,0.303604,0.231198
12,0.310568,0.241170
13,0.317031,0.252612
14,0.322228,0.262223
15,0.330355,0.275113
16,0.333518,0.282238
17,0.337133,0.289046
18,0.340198,0.295950
19,0.342508,0.301604
20,0.345485,0.306563
21,0.347858,0.311301
22,0.350074,0.315991
23,0.351392,0.318613
24,0.353670,0.322085
25,0.355131,0.325499
26,0.357589,0.328335
27,0.356089,0.328932
28,0.356058,0.330101
29,0.356719,0.333266
30,0.358048,0.333932
31,0.359668,0.336625
32,0.359096,0.336886
33,0.358950,0.337042
34,0.359040,0.337190
35,0.359109,0.338255
36,0.359497,0.338676
37,0.360105,0.339603
38,0.359944,0.339759
39,0.359462,0.340182
40,0.360893,0.341922
41,0.361542,0.341435
42,0.361294,0.341150
43,0.362008,0.341273
44,0.362623,0.341663
45,0.363384,0.342655
46,0.364849,0.343892
47,0.364504,0.342251
48,0.363373,0.341588
49,0.365336,0.342531
50,0.367522,0.343875
51,0.364509,0.342185
52,0.364385,0.342869
53,0.366567,0.344661
54,0.367886,0.345111
55,0.367173,0.344564
56,0.368004,0.345488
57,0.368143,0.346230
58,0.367844,0.347486
59,0.367894,0.346297
60,0.367616,0.345288
61,0.368005,0.346491
62,0.369029,0.346300
63,0.367851,0.345042
64,0.370348,0.347832
65,0.369427,0.347741
66,0.368521,0.347888
67,0.368207,0.346655
68,0.369291,0.346846
69,0.366857,0.344663
70,0.365097,0.345001
71,0.366353,0.347986
72,0.365031,0.346118
73,0.365710,0.347624
74,0.364667,0.348441
75,0.365909,0.350439
76,0.365589,0.350738
77,0.364945,0.348224
78,0.363978,0.343834
79,0.365234,0.344555
80,0.365670,0.344071
81,0.364150,0.344396
82,0.365369,0.340748
83,0.363103,0.340907
84,0.363980,0.340067
85,0.363371,0.340410
86,0.363622,0.342681
87,0.362637,0.337227
88,0.361868,0.338620
89,0.361510,0.337026
90,0.362113,0.337199
91,0.361124,0.336706
92,0.359194,0.336916
93,0.359040,0.338058
94,0.355898,0.329295
95,0.357130,0.334884
96,0.358411,0.338452
97,0.363401,0.346786
98,0.366637,0.349264
99,0.370501,0.355143
100,0.375737,0.365194
101,0.377538,0.365541
102,0.379501,0.370994
103,0.382475,0.376121
104,0.385363,0.382125
105,0.388432,0.388867
106,0.389770,0.390984
107,0.391158,0.393749
108,0.392762,0.399296
