epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.329079,0.293851,0.704548,0.143112,0.276357,0.245608,0.614976,0.147202,0.127349,0.245577
1,0.296363,0.270085,0.525564,0.157117,0.263017,0.240478,0.450794,0.161356,0.123761,0.240485
2,0.284669,0.263898,0.415434,0.172591,0.254419,0.237034,0.347716,0.174356,0.120801,0.237025
3,0.277648,0.260122,0.350516,0.181463,0.251178,0.236613,0.291298,0.179548,0.120694,0.236607
4,0.273429,0.257697,0.314642,0.186627,0.248484,0.235601,0.257650,0.185261,0.120103,0.235579
5,0.270248,0.255578,0.293388,0.191937,0.247145,0.235468,0.233532,0.187213,0.119796,0.235467
6,0.267861,0.254059,0.276036,0.198330,0.245221,0.234562,0.213174,0.194052,0.119203,0.234622
7,0.265910,0.252874,0.260717,0.205003,0.244395,0.234857,0.190744,0.201100,0.119816,0.234897
8,0.264251,0.251846,0.248110,0.210744,0.243774,0.235051,0.174461,0.208193,0.120051,0.235064
