epoch,train_loss,train_ce,train_rec,train_distill,train_consol,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.875646,0.692215,0.910121,0.174330,0.000002,0.594883,0.425937,0.961182,0.159334,0.425914,0.459609
1,0.769342,0.627590,0.945900,0.132293,0.000001,0.532473,0.400883,0.960158,0.121989,0.400777,0.440134
2,0.708810,0.594568,0.948947,0.104753,0.000001,0.500482,0.388439,0.955742,0.102486,0.388333,0.428354
3,0.675565,0.572189,0.948288,0.093892,0.000002,0.486051,0.380260,0.952917,0.096262,0.380846,0.422456
4,0.654638,0.555727,0.944708,0.089463,0.000002,0.481841,0.379847,0.950145,0.092492,0.379754,0.420359
5,0.638126,0.541168,0.942015,0.087537,0.000002,0.479905,0.379269,0.944873,0.091188,0.379555,0.419897
6,0.623980,0.528293,0.937492,0.086312,0.000002,0.481066,0.382346,0.941522,0.089304,0.382480,0.421167
7,0.612321,0.517617,0.933602,0.085367,0.000002,0.479297,0.380872,0.935643,0.089069,0.380796,0.420051
8,0.602548,0.508313,0.928741,0.084947,0.000002,0.483797,0.386095,0.932206,0.088380,0.385357,0.422323
9,0.594115,0.499940,0.924462,0.084930,0.000002,0.482952,0.384388,0.923958,0.089325,0.384323,0.421195
10,0.586669,0.492397,0.920012,0.085072,0.000002,0.482407,0.384266,0.920474,0.088936,0.384106,0.421467
11,0.581916,0.487611,0.918069,0.085124,0.000001,0.481628,0.383842,0.921147,0.088574,0.383848,0.421456
12,0.580914,0.486609,0.917721,0.085128,0.000002,0.482458,0.384496,0.920525,0.088757,0.384188,0.421719
