loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.242905, 0.239075, 0.296076, 0.843352, 170.66 M Ops, 16.73 M Ops, 4.04 M Ops, 0.4459 M, 0.4684 %, 33.64 uJ
