loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.179253, 0.180051, 0.266838, 86.41 M Ops, 11.21 M Ops, 9.07 M Ops, 0.1729 M, 0.2410 %, 51.82 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.174586, 0.175361, 0.263143, 86.41 M Ops, 11.24 M Ops, 9.07 M Ops, 0.1729 M, 0.2406 %, 51.84 uJ
