epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.325868,0.325868,1.000000,0.148720,0.148720,0.000000,0.000000,0.148579,0.272041
1,0.255392,0.255392,1.000000,0.134281,0.134281,0.000000,0.000000,0.134356,0.254835
2,0.229557,0.229557,1.000000,0.129261,0.129261,0.000000,0.000000,0.129244,0.248445
3,0.215641,0.215641,1.000000,0.127776,0.127776,0.000000,0.000000,0.127746,0.246402
4,0.205768,0.205768,1.000000,0.126628,0.126628,0.000000,0.000000,0.126573,0.244791
5,0.198566,0.198566,1.000000,0.126470,0.126470,0.000000,0.000000,0.126484,0.244424
6,0.191815,0.191815,1.000000,0.126248,0.126248,0.000000,0.000000,0.126514,0.244260
7,0.187099,0.187099,1.000000,0.125205,0.125205,0.000000,0.000000,0.125374,0.242884
8,0.182564,0.182564,1.000000,0.126050,0.126050,0.000000,0.000000,0.126086,0.243683
9,0.178168,0.178168,1.000000,0.125951,0.125951,0.000000,0.000000,0.125898,0.243068
10,0.174808,0.174808,1.000000,0.126764,0.126764,0.000000,0.000000,0.126773,0.243755
0,0.325869,0.325869,1.000000,0.148722,0.148722,0.000000,0.000000,0.148581,0.272047
0,0.325871,0.325871,1.000000,0.148723,0.148723,0.000000,0.000000,0.148582,0.272045
1,0.255379,0.255379,1.000000,0.134263,0.134263,0.000000,0.000000,0.134339,0.254798
0,0.328487,0.328487,1.000000,0.148053,0.148053,0.000000,0.000000,0.147917,0.270911
1,0.252213,0.252213,1.000000,0.133412,0.133412,0.000000,0.000000,0.133483,0.253695
2,0.227593,0.227593,1.000000,0.127875,0.127875,0.000000,0.000000,0.127884,0.247089
3,0.214527,0.214527,1.000000,0.125888,0.125888,0.000000,0.000000,0.125866,0.244501
4,0.205693,0.205693,1.000000,0.124766,0.124766,0.000000,0.000000,0.124697,0.242972
5,0.199438,0.199438,1.000000,0.124385,0.124385,0.000000,0.000000,0.124380,0.242384
6,0.193214,0.193214,1.000000,0.123518,0.123518,0.000000,0.000000,0.123775,0.241653
7,0.188954,0.188954,1.000000,0.123335,0.123335,0.000000,0.000000,0.123481,0.241098
8,0.184562,0.184562,1.000000,0.123712,0.123712,0.000000,0.000000,0.123764,0.241415
9,0.180394,0.180394,1.000000,0.124315,0.124315,0.000000,0.000000,0.124235,0.241433
10,0.176941,0.176941,1.000000,0.124111,0.124111,0.000000,0.000000,0.124147,0.241378
