epoch,train_loss,train_mse,train_mae,val_loss,val_mse,val_mae
0,0.894470,0.894470,0.655247,0.775722,0.775722,0.625407
1,0.770714,0.770714,0.584616,0.732697,0.732697,0.609139
2,0.760016,0.760016,0.577573,0.733874,0.733874,0.609421
3,0.758157,0.758157,0.573531,0.721835,0.721835,0.605326
4,0.761390,0.761390,0.574222,0.733076,0.733076,0.608588
5,0.759851,0.759851,0.571823,0.727650,0.727650,0.607268
6,0.755721,0.755721,0.569802,0.739464,0.739464,0.611697
