loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.216861, 0.983784, 0.987633, 0.984517, 0.981677, 0.987633, 1908.62 M Ops, 180.24 M Ops, 113.36 M Ops, 7.8420 M, 0.4575 %, 683.65 uJ, 1.000000, 1.000000, 0.965909, 0.977273, 1.000000, 1.000000, 1.000000, 0.980000, 0.965517
loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.207284, 0.983784, 0.987633, 0.984517, 0.981677, 0.987633, 1871.45 M Ops, 180.41 M Ops, 76.93 M Ops, 7.8420 M, 0.4064 %, 516.24 uJ, 1.000000, 1.000000, 0.965909, 0.977273, 1.000000, 1.000000, 1.000000, 0.980000, 0.965517
loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.207244, 0.981081, 0.984459, 0.982280, 0.980296, 0.984459, 1871.45 M Ops, 179.62 M Ops, 76.93 M Ops, 7.8420 M, 0.4067 %, 515.53 uJ, 1.000000, 0.971429, 0.965909, 0.977273, 1.000000, 1.000000, 1.000000, 0.980000, 0.965517
loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.207308, 0.981081, 0.986371, 0.981480, 0.977330, 0.986371, 1013.35 M Ops, 98.98 M Ops, 75.81 M Ops, 6.0703 M, 0.4141 %, 437.81 uJ, 1.000000, 1.000000, 0.954545, 0.977273, 1.000000, 1.000000, 1.000000, 0.980000, 0.965517
loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.181642, 0.986486, 0.986327, 0.984981, 0.983989, 0.986327, 1871.45 M Ops, 182.70 M Ops, 76.90 M Ops, 7.8420 M, 0.4160 %, 518.15 uJ, 1.000000, 1.000000, 0.988636, 0.977273, 1.000000, 1.000000, 1.000000, 0.980000, 0.931035
