snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.419481,0.404478,0.416788,194.98 M Ops,9.41 M Ops,93.11 M Ops,0.5510 M,0.4400 %,436.79 uJ,0.478079,0.467929,0.741432
