epoch,train_loss,train_mse,train_mae,val_loss,val_mse,val_mae
0,0.654511,0.654511,0.589258,1.280294,1.280294,0.797134
1,0.551631,0.551631,0.535866,1.250850,1.250850,0.789430
2,0.532354,0.532354,0.525718,1.230374,1.230374,0.781884
3,0.519832,0.519832,0.518867,1.228276,1.228276,0.780550
4,0.510293,0.510293,0.513965,1.230011,1.230011,0.778310
5,0.504108,0.504108,0.511342,1.264706,1.264706,0.788467
6,0.496979,0.496979,0.507152,1.265087,1.265087,0.788177
