loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.194464, 0.983784, 0.985721, 0.984319, 0.983112, 0.985721, 232.73 M Ops, 22.07 M Ops, 5.88 M Ops, 9.0217 M, 0.4285 %, 46.91 uJ, 1.000000, 0.971429, 0.977273, 0.977273, 1.000000, 1.000000, 1.000000, 0.980000, 0.965517
loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.192775, 0.983784, 0.985721, 0.984319, 0.983112, 0.985721, 402.96 M Ops, 34.02 M Ops, 6.09 M Ops, 13.7465 M, 0.3946 %, 58.63 uJ, 1.000000, 0.971429, 0.977273, 0.977273, 1.000000, 1.000000, 1.000000, 0.980000, 0.965517
