epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.472425,0.437481,0.961634,0.034151,0.598339,0.573825,0.941532,0.051261,0.708539,0.554524
1,0.449561,0.415686,0.923805,0.041591,0.587541,0.567797,0.863950,0.067019,0.707374,0.553310
2,0.440891,0.410263,0.869684,0.050590,0.588993,0.567282,0.892937,0.090391,0.707575,0.553031
3,0.433067,0.406928,0.799020,0.066359,0.577093,0.563504,0.767348,0.105701,0.700266,0.549102
4,0.426996,0.405017,0.734707,0.078813,0.575150,0.567133,0.687395,0.114854,0.704936,0.554340
5,0.421589,0.403348,0.676969,0.085791,0.571016,0.564786,0.658235,0.127206,0.700694,0.550647
6,0.415573,0.400420,0.627704,0.093327,0.563352,0.560248,0.606807,0.133644,0.694045,0.546678
7,0.409492,0.397302,0.580147,0.098970,0.568141,0.568065,0.569195,0.135194,0.707217,0.555696
8,0.406949,0.396904,0.547568,0.104554,0.563505,0.565270,0.538790,0.142977,0.698404,0.551545
9,0.404483,0.396149,0.521164,0.108637,0.563509,0.565120,0.540954,0.143603,0.701551,0.552636
