epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.399227,0.399227,1.000000,0.357620,0.357620,0.000000,0.000000,0.502374,0.357555
1,0.364049,0.364049,1.000000,0.343233,0.343233,0.000000,0.000000,0.488087,0.343159
2,0.356174,0.356174,1.000000,0.339290,0.339290,0.000000,0.000000,0.484664,0.339696
3,0.351723,0.351723,1.000000,0.336223,0.336223,0.000000,0.000000,0.481004,0.336191
4,0.348161,0.348161,1.000000,0.333640,0.333640,0.000000,0.000000,0.479446,0.333452
5,0.345590,0.345590,1.000000,0.332422,0.332422,0.000000,0.000000,0.478175,0.332248
6,0.343810,0.343810,1.000000,0.330743,0.330743,0.000000,0.000000,0.477210,0.331046
7,0.342580,0.342580,1.000000,0.330705,0.330705,0.000000,0.000000,0.475374,0.330368
8,0.341356,0.341356,1.000000,0.329161,0.329161,0.000000,0.000000,0.474587,0.329182
9,0.340007,0.340007,1.000000,0.330038,0.330038,0.000000,0.000000,0.474283,0.330074
10,0.339186,0.339186,1.000000,0.328962,0.328962,0.000000,0.000000,0.472492,0.329365
11,0.338243,0.338243,1.000000,0.327264,0.327264,0.000000,0.000000,0.474158,0.327356
12,0.337388,0.337388,1.000000,0.326583,0.326583,0.000000,0.000000,0.471734,0.326986
13,0.336624,0.336624,1.000000,0.327127,0.327127,0.000000,0.000000,0.470913,0.327221
14,0.336058,0.336058,1.000000,0.326786,0.326786,0.000000,0.000000,0.470448,0.326859
