loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.361420, 0.351479, 0.385886, 72.17 M Ops, 11.54 M Ops, 6.52 M Ops, 0.1304 M, 0.3828 %, 40.38 uJ
