epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,1.391206,1.387789,0.034174,1.391453,1.388494,0.029589,0.250951,0.250000,0.100304,0.062738
1,1.390512,1.387211,0.033007,1.390612,1.387757,0.028553,0.254753,0.253846,0.108580,0.146795
2,1.388718,1.385616,0.031013,1.389743,1.386755,0.029875,0.254753,0.253846,0.108580,0.146795
3,1.386845,1.383994,0.028511,1.387098,1.384645,0.024525,0.288973,0.289277,0.189552,0.153967
4,1.384891,1.382457,0.024349,1.385081,1.383206,0.018742,0.281369,0.282401,0.187785,0.140659
5,1.382849,1.380761,0.020880,1.384297,1.382731,0.015663,0.288973,0.290035,0.192873,0.144474
6,1.381269,1.379421,0.018484,1.384046,1.382559,0.014871,0.277567,0.278788,0.185062,0.138692
7,1.379661,1.377871,0.017897,1.384152,1.382547,0.016049,0.292776,0.293648,0.194972,0.146709
8,1.377723,1.375908,0.018146,1.384433,1.382963,0.014702,0.311787,0.312529,0.206621,0.156660
9,1.375788,1.373987,0.018014,1.384493,1.382703,0.017906,0.296578,0.297145,0.196850,0.153511
10,1.373725,1.371851,0.018745,1.383736,1.382107,0.016290,0.288973,0.289685,0.191405,0.144340
11,1.372950,1.371029,0.019207,1.382611,1.380408,0.022030,0.281369,0.281527,0.183152,0.155151
12,1.372595,1.370621,0.019744,1.382257,1.380249,0.020077,0.273764,0.274184,0.179085,0.137753
13,1.370565,1.368616,0.019488,1.383449,1.381715,0.017341,0.281369,0.281469,0.193395,0.213572
14,1.367002,1.365124,0.018780,1.383704,1.381900,0.018047,0.285171,0.285431,0.193722,0.238228
15,1.363330,1.361363,0.019675,1.386391,1.384476,0.019152,0.281369,0.281469,0.182047,0.153039
16,1.360502,1.358559,0.019430,1.384533,1.382830,0.017029,0.277567,0.277797,0.186541,0.193593
17,1.356372,1.354477,0.018955,1.386674,1.384908,0.017656,0.269962,0.270047,0.189399,0.185191
18,1.354907,1.352927,0.019800,1.384984,1.383303,0.016814,0.277567,0.277797,0.188358,0.175055
19,1.354280,1.352219,0.020606,1.388019,1.385904,0.021143,0.266160,0.265967,0.177045,0.173056
20,1.358122,1.355973,0.021493,1.387885,1.385906,0.019795,0.277567,0.277855,0.187751,0.270021
21,1.351341,1.349239,0.021016,1.390996,1.388986,0.020105,0.269962,0.270105,0.184531,0.172986
22,1.347925,1.345817,0.021082,1.390208,1.388435,0.017730,0.258555,0.258392,0.174501,0.169104
23,1.342260,1.340237,0.020232,1.390461,1.388722,0.017393,0.258555,0.258508,0.178806,0.222365
24,1.336911,1.334911,0.019997,1.399660,1.397905,0.017548,0.243346,0.242949,0.162103,0.159780
25,1.330734,1.328729,0.020045,1.396908,1.395182,0.017256,0.247148,0.246853,0.167554,0.199776
26,1.329085,1.327050,0.020347,1.404080,1.402243,0.018366,0.250951,0.250583,0.175644,0.220326
27,1.325112,1.323064,0.020480,1.397184,1.395426,0.017582,0.258555,0.258217,0.186574,0.247591
28,1.328573,1.326466,0.021068,1.399022,1.397166,0.018553,0.250951,0.250641,0.180582,0.258384
29,1.320956,1.318838,0.021180,1.396295,1.394540,0.017554,0.266160,0.266084,0.181693,0.186084
30,1.315173,1.313048,0.021246,1.402653,1.400832,0.018208,0.250951,0.250583,0.176117,0.186147
31,1.312138,1.310050,0.020878,1.400992,1.399216,0.017757,0.254753,0.254604,0.172779,0.184134
32,1.308960,1.306872,0.020888,1.405821,1.404064,0.017568,0.258555,0.258042,0.178646,0.231716
33,1.304706,1.302629,0.020763,1.406230,1.404463,0.017674,0.262357,0.261655,0.190782,0.288161
34,1.303022,1.300928,0.020949,1.406859,1.405112,0.017466,0.266160,0.265793,0.190903,0.244307
35,1.299118,1.297031,0.020876,1.403672,1.401931,0.017414,0.281369,0.280944,0.211119,0.335688
36,1.295501,1.293423,0.020781,1.405258,1.403523,0.017346,0.269962,0.269580,0.197338,0.257907
37,1.294266,1.292179,0.020877,1.408151,1.406382,0.017693,0.250951,0.250758,0.172940,0.182813
38,1.291375,1.289268,0.021077,1.404953,1.403205,0.017480,0.262357,0.261830,0.184855,0.236436
39,1.289529,1.287421,0.021077,1.404932,1.403191,0.017409,0.269962,0.269755,0.194308,0.264583
40,1.287469,1.285363,0.021061,1.407078,1.405332,0.017459,0.273764,0.273485,0.194521,0.268421
41,1.286440,1.284320,0.021195,1.405379,1.403622,0.017569,0.273764,0.273601,0.192785,0.205601
42,1.285294,1.283180,0.021145,1.404310,1.402556,0.017545,0.273764,0.273310,0.201465,0.282560
43,1.283772,1.281649,0.021227,1.405218,1.403457,0.017613,0.285171,0.284848,0.215198,0.294689
44,1.282023,1.279899,0.021246,1.404961,1.403198,0.017630,0.277567,0.277214,0.204048,0.278953
45,1.281518,1.279397,0.021218,1.405346,1.403586,0.017600,0.281369,0.281061,0.208760,0.304245
46,1.281211,1.279084,0.021276,1.405289,1.403526,0.017629,0.281369,0.281061,0.212713,0.312451
47,1.281075,1.278952,0.021228,1.405545,1.403787,0.017585,0.277567,0.277273,0.205705,0.290521
48,1.280563,1.278442,0.021214,1.406210,1.404452,0.017581,0.285171,0.284848,0.214737,0.307669
49,1.280631,1.278507,0.021232,1.406378,1.404622,0.017557,0.285171,0.284848,0.214737,0.307669
