snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.450794,0.493721,0.450681,295.63 M Ops,19.12 M Ops,192.35 M Ops,1.1457 M,0.8580 %,902.03 uJ,0.581537,0.494353,0.553086
