loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.277745, 0.279059, 0.330090, 235.43 M Ops, 29.67 M Ops, 10.39 M Ops, 0.5062 M, 0.3906 %, 74.52 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.277118, 0.278446, 0.329773, 235.43 M Ops, 29.80 M Ops, 10.39 M Ops, 0.5062 M, 0.3904 %, 74.63 uJ
