epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,0.782367,0.689072,0.204751,0.072819,0.801042,0.686581,0.630509,0.051411,"tensor(0.6098, device='cuda:2')","tensor([0.5676, 0.7193], device='cuda:2')","tensor(0.5918, device='cuda:2')","tensor(0.6152, device='cuda:2')"
1,0.764853,0.673960,0.193920,0.071501,0.788421,0.659954,0.791215,0.049346,"tensor(0.7268, device='cuda:2')","tensor([0.9932, 0.0351], device='cuda:2')","tensor(0.4533, device='cuda:2')","tensor(0.6972, device='cuda:2')"
2,0.725398,0.639168,0.184868,0.067743,0.753051,0.620900,0.851556,0.046995,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
3,0.685532,0.603980,0.184710,0.063082,0.714359,0.587053,0.831653,0.044141,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
4,0.660836,0.583101,0.184902,0.059244,0.689792,0.566770,0.820735,0.040949,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
5,0.647965,0.573176,0.182771,0.056511,0.676483,0.557704,0.806696,0.038109,"tensor(0.7220, device='cuda:2')","tensor([0.9932, 0.0175], device='cuda:2')","tensor(0.4358, device='cuda:2')","tensor(0.6121, device='cuda:2')"
6,0.635487,0.563024,0.182478,0.054215,0.668364,0.554898,0.777099,0.035757,"tensor(0.7268, device='cuda:2')","tensor([0.9932, 0.0351], device='cuda:2')","tensor(0.4533, device='cuda:2')","tensor(0.6972, device='cuda:2')"
7,0.621047,0.550496,0.184580,0.052092,0.662666,0.551931,0.764958,0.034239,"tensor(0.7317, device='cuda:2')","tensor([0.9932, 0.0526], device='cuda:2')","tensor(0.4704, device='cuda:2')","tensor(0.7407, device='cuda:2')"
8,0.604073,0.534691,0.186197,0.050762,0.656030,0.546615,0.760431,0.033372,"tensor(0.7512, device='cuda:2')","tensor([0.9932, 0.1228], device='cuda:2')","tensor(0.5338, device='cuda:2')","tensor(0.8106, device='cuda:2')"
9,0.580989,0.512263,0.190988,0.049628,0.653107,0.542017,0.789829,0.032107,"tensor(0.7512, device='cuda:2')","tensor([0.9932, 0.1228], device='cuda:2')","tensor(0.5338, device='cuda:2')","tensor(0.8106, device='cuda:2')"
10,0.550054,0.479583,0.209376,0.049534,0.637615,0.538163,0.671734,0.032278,"tensor(0.7512, device='cuda:2')","tensor([0.9932, 0.1228], device='cuda:2')","tensor(0.5338, device='cuda:2')","tensor(0.8106, device='cuda:2')"
11,0.512300,0.440134,0.227743,0.049392,0.645197,0.543303,0.692080,0.032686,"tensor(0.7512, device='cuda:2')","tensor([0.9662, 0.1930], device='cuda:2')","tensor(0.5750, device='cuda:2')","tensor(0.7221, device='cuda:2')"
12,0.469932,0.397127,0.233661,0.049439,0.681761,0.567233,0.833142,0.031214,"tensor(0.7512, device='cuda:2')","tensor([0.9392, 0.2632], device='cuda:2')","tensor(0.6077, device='cuda:2')","tensor(0.6965, device='cuda:2')"
13,0.429807,0.355501,0.241771,0.050129,0.714549,0.600793,0.813135,0.032442,"tensor(0.6829, device='cuda:2')","tensor([0.8176, 0.3333], device='cuda:2')","tensor(0.5786, device='cuda:2')","tensor(0.5870, device='cuda:2')"
14,0.395674,0.321210,0.253297,0.049134,0.789618,0.654479,1.043887,0.030750,"tensor(0.5756, device='cuda:2')","tensor([0.5676, 0.5965], device='cuda:2')","tensor(0.5488, device='cuda:2')","tensor(0.5660, device='cuda:2')"
15,0.414194,0.335573,0.300335,0.048587,0.815707,0.678235,1.010169,0.036456,"tensor(0.4976, device='cuda:2')","tensor([0.4257, 0.6842], device='cuda:2')","tensor(0.4906, device='cuda:2')","tensor(0.5461, device='cuda:2')"
16,0.377899,0.295862,0.309187,0.051118,0.713406,0.563781,1.098246,0.039800,"tensor(0.7366, device='cuda:2')","tensor([0.7365, 0.7368], device='cuda:2')","tensor(0.7051, device='cuda:2')","tensor(0.6988, device='cuda:2')"
17,0.361223,0.278791,0.322037,0.050228,0.696687,0.562353,0.945521,0.039782,"tensor(0.6927, device='cuda:2')","tensor([0.7297, 0.5965], device='cuda:2')","tensor(0.6466, device='cuda:2')","tensor(0.6419, device='cuda:2')"
