epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.444627,0.444627,1.000000,0.577794,0.577794,0.000000,0.000000,0.754697,0.577083
1,0.418903,0.418903,1.000000,0.568328,0.568328,0.000000,0.000000,0.735782,0.568421
2,0.412641,0.412641,1.000000,0.562155,0.562155,0.000000,0.000000,0.724372,0.561670
3,0.408612,0.408612,1.000000,0.563155,0.563155,0.000000,0.000000,0.726034,0.562192
4,0.406041,0.406041,1.000000,0.560459,0.560459,0.000000,0.000000,0.719894,0.561018
5,0.404449,0.404449,1.000000,0.561027,0.561027,0.000000,0.000000,0.723090,0.560888
6,0.404494,0.404494,1.000000,0.559955,0.559955,0.000000,0.000000,0.716542,0.560417
7,0.401662,0.401662,1.000000,0.561947,0.561947,0.000000,0.000000,0.722363,0.562556
8,0.402126,0.402126,1.000000,0.559574,0.559574,0.000000,0.000000,0.716702,0.560008
9,0.400483,0.400483,1.000000,0.561176,0.561176,0.000000,0.000000,0.718876,0.561088
10,0.403171,0.403171,1.000000,0.563732,0.563732,0.000000,0.000000,0.722144,0.563955
