loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.371001, 0.361128, 0.369631, 0.672761, 212.85 M Ops, 29.18 M Ops, 6.93 M Ops, 0.3271 M, 0.4915 %, 58.15 uJ
