epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.313915,0.273293,0.882617,0.040324,0.285064,0.243982,0.860208,0.059846,0.123721,0.238503
1,0.290078,0.261932,0.684116,0.073470,0.269452,0.241219,0.664711,0.089034,0.123534,0.237043
2,0.279527,0.258915,0.568089,0.093511,0.262863,0.239958,0.583523,0.101755,0.121700,0.235796
3,0.273472,0.256451,0.511761,0.103897,0.259006,0.238616,0.544473,0.113535,0.121309,0.234831
4,0.269745,0.255127,0.474392,0.110121,0.258326,0.240309,0.510575,0.117013,0.122325,0.236227
5,0.266601,0.253957,0.443621,0.110869,0.255428,0.239446,0.479178,0.111696,0.122121,0.235657
6,0.264157,0.253101,0.418936,0.110016,0.253498,0.238895,0.457934,0.115599,0.120863,0.234815
7,0.262739,0.252492,0.406202,0.108803,0.251550,0.237831,0.443613,0.113429,0.121016,0.233929
8,0.261012,0.251636,0.392277,0.105500,0.250655,0.237847,0.429973,0.111106,0.121519,0.234113
9,0.259335,0.250716,0.380002,0.104270,0.251110,0.238925,0.421701,0.107411,0.121142,0.235102
