loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.457851, 0.427202, 0.424551, 0.614745, 81.15 M Ops, 4.89 M Ops, 54.98 M Ops, 0.1298 M, 0.4563 %, 257.28 uJ
