step,mae,mse
0,0.238999,0.129377
1,0.286403,0.190861
2,0.314850,0.234193
3,0.332745,0.267508
4,0.343107,0.289821
5,0.349409,0.302797
6,0.356137,0.312586
7,0.359821,0.316814
8,0.356324,0.312332
9,0.358701,0.318374
10,0.362358,0.323024
11,0.361509,0.317845
12,0.359169,0.318831
13,0.362508,0.321678
14,0.366193,0.326522
15,0.366921,0.326003
16,0.365079,0.327218
17,0.359875,0.319202
18,0.361686,0.321670
19,0.360525,0.317534
20,0.359143,0.315996
21,0.359117,0.314772
22,0.359937,0.314987
23,0.365393,0.318839
24,0.376496,0.338142
25,0.380020,0.346874
26,0.380307,0.347724
27,0.385378,0.356505
28,0.384982,0.360367
29,0.382555,0.356630
30,0.384524,0.362393
31,0.386894,0.360650
32,0.383273,0.356963
33,0.379900,0.354951
34,0.382499,0.358549
35,0.384841,0.357423
36,0.379098,0.355394
37,0.381018,0.361235
38,0.381640,0.361463
39,0.379520,0.357558
40,0.378216,0.354443
41,0.377201,0.352671
42,0.378412,0.356408
43,0.376128,0.354326
44,0.375802,0.352662
45,0.374630,0.348491
46,0.377582,0.357891
47,0.374847,0.349588
48,0.383028,0.367657
49,0.388524,0.378077
50,0.392580,0.391547
51,0.396679,0.401179
52,0.394711,0.394520
53,0.398907,0.405503
54,0.402855,0.405897
55,0.405792,0.407073
56,0.405718,0.409061
57,0.409498,0.420247
58,0.408568,0.426306
59,0.400870,0.410820
60,0.399370,0.408759
61,0.399837,0.413890
62,0.400451,0.412817
63,0.397035,0.400765
64,0.395535,0.402385
65,0.398090,0.409628
66,0.401088,0.419463
67,0.399247,0.414622
68,0.397428,0.411169
69,0.400351,0.416342
70,0.400083,0.410065
71,0.396695,0.400674
72,0.398419,0.415141
73,0.406789,0.434001
74,0.407793,0.440482
75,0.409287,0.439807
76,0.407330,0.430875
77,0.416214,0.448760
78,0.419024,0.444960
79,0.419258,0.439940
80,0.417125,0.435305
81,0.420349,0.440220
82,0.419220,0.445695
83,0.416173,0.434566
84,0.409404,0.425311
85,0.411279,0.427752
86,0.410093,0.424733
87,0.408297,0.426090
88,0.413165,0.440841
89,0.412186,0.441258
90,0.413113,0.437980
91,0.411755,0.442077
92,0.407715,0.434777
93,0.408456,0.426881
94,0.412786,0.442023
95,0.408137,0.430247
96,0.407995,0.433586
97,0.411495,0.439985
98,0.409121,0.437783
99,0.410968,0.432189
100,0.415528,0.434714
101,0.417227,0.440710
102,0.426184,0.451051
103,0.424956,0.442705
104,0.424225,0.443900
105,0.415062,0.441045
106,0.418243,0.445060
107,0.417591,0.439055
108,0.418343,0.442014
109,0.420748,0.447044
110,0.419102,0.447923
111,0.415783,0.434463
112,0.412556,0.433390
113,0.413981,0.441728
114,0.416383,0.445675
115,0.414253,0.440423
116,0.412933,0.438372
117,0.415147,0.438908
118,0.413296,0.434155
119,0.411721,0.427890
120,0.413108,0.428216
121,0.417282,0.435002
122,0.418223,0.438669
123,0.419790,0.439165
124,0.418041,0.435093
125,0.422373,0.444315
126,0.425249,0.445595
127,0.426558,0.444855
128,0.428503,0.453238
129,0.429252,0.454609
130,0.432792,0.464931
131,0.429794,0.460772
132,0.429908,0.459572
133,0.432044,0.462875
134,0.430252,0.458755
135,0.425519,0.448010
136,0.426745,0.455463
137,0.427271,0.453544
138,0.428815,0.448060
139,0.429853,0.446928
140,0.427085,0.445692
141,0.430210,0.451553
142,0.431188,0.451905
143,0.429070,0.441633
144,0.430602,0.441659
145,0.439016,0.454539
