epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.513740,0.485767,0.616888,0.112068,0.642858,0.700342,0.430885,0.148832,1.083383,0.695015
1,0.436156,0.461877,0.341309,0.147795,0.599624,0.682521,0.293945,0.158125,1.059548,0.682631
2,0.402239,0.454670,0.208899,0.163478,0.555827,0.670498,0.132978,0.184764,1.046836,0.676040
3,0.375678,0.450642,0.099247,0.181538,0.540992,0.665753,0.080936,0.191703,1.043494,0.672552
4,0.367080,0.447638,0.070021,0.186970,0.538942,0.667186,0.066043,0.192804,1.035147,0.669639
5,0.363111,0.445587,0.058983,0.189070,0.530999,0.659569,0.056898,0.193323,1.030946,0.667595
6,0.360226,0.443898,0.051684,0.191210,0.537659,0.670011,0.049610,0.196151,1.027565,0.665324
7,0.358154,0.442570,0.046870,0.193980,0.534098,0.666615,0.045441,0.195212,1.026406,0.665908
8,0.357022,0.441587,0.045187,0.195386,0.527417,0.658380,0.044488,0.197390,1.020591,0.663783
9,0.356010,0.440589,0.044127,0.196923,0.532064,0.664786,0.042651,0.201498,1.023047,0.664051
10,0.355148,0.439760,0.043141,0.199022,0.542172,0.677869,0.041791,0.200994,1.018360,0.662953
11,0.354502,0.439012,0.042869,0.200119,0.529762,0.661991,0.042167,0.201810,1.023123,0.664450
