epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.396631,0.411207,0.301889,0.295217,0.428707,0.482775,0.077266,0.473162,0.541949,0.480375
1,0.345896,0.389504,0.062444,0.486546,0.420496,0.476885,0.053969,0.470273,0.533344,0.476242
2,0.339401,0.383788,0.050883,0.462043,0.416645,0.473656,0.046072,0.434542,0.526180,0.474209
3,0.335616,0.380388,0.044597,0.435644,0.417844,0.475659,0.042044,0.443131,0.524684,0.475465
4,0.333136,0.377972,0.041698,0.408349,0.420015,0.478339,0.040910,0.375302,0.524402,0.475024
5,0.331236,0.376161,0.039226,0.358451,0.415279,0.473585,0.036289,0.347285,0.521829,0.473914
6,0.329629,0.374817,0.035909,0.335116,0.419914,0.479240,0.034299,0.327945,0.529725,0.480363
7,0.328220,0.373475,0.034057,0.316412,0.416233,0.475197,0.032967,0.310776,0.520277,0.473682
8,0.327367,0.372605,0.033322,0.309595,0.422010,0.481964,0.032305,0.317148,0.532540,0.482139
