loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8, acc9, acc10, acc11, acc12, acc13, acc14, acc15, acc16, acc17, acc18, acc19, acc20, acc21, acc22, acc23, acc24, acc25
2.402154, 0.409412, 0.408170, 0.388297, 0.476702, 0.408170, 9866.32 M Ops, 632.14 M Ops, 96.39 M Ops, 10.0869 M, 0.4714 %, 1012.31 uJ, 0.444444, 0.576923, 0.200000, 0.216216, 0.650000, 0.371429, 0.413793, 0.272727, 0.250000, 0.516129, 0.090909, 0.529412, 0.322581, 0.264706, 0.744186, 0.125000, 0.378378, 0.538462, 0.968750, 0.620690, 0.255814, 0.352941, 0.833333, 0.379310, 0.000000, 0.296296
loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8, acc9, acc10, acc11, acc12, acc13, acc14, acc15, acc16, acc17, acc18, acc19, acc20, acc21, acc22, acc23, acc24, acc25
2.402154, 0.409412, 0.408170, 0.388297, 0.476702, 0.408170, 9866.32 M Ops, 632.14 M Ops, 96.39 M Ops, 10.0869 M, 0.4714 %, 1012.31 uJ, 0.444444, 0.576923, 0.200000, 0.216216, 0.650000, 0.371429, 0.413793, 0.272727, 0.250000, 0.516129, 0.090909, 0.529412, 0.322581, 0.264706, 0.744186, 0.125000, 0.378378, 0.538462, 0.968750, 0.620690, 0.255814, 0.352941, 0.833333, 0.379310, 0.000000, 0.296296
loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8, acc9, acc10, acc11, acc12, acc13, acc14, acc15, acc16, acc17, acc18, acc19, acc20, acc21, acc22, acc23, acc24, acc25
2.396958, 0.408235, 0.407537, 0.386768, 0.463329, 0.407537, 9866.32 M Ops, 631.20 M Ops, 96.39 M Ops, 10.0869 M, 0.4719 %, 1011.46 uJ, 0.500000, 0.653846, 0.200000, 0.243243, 0.625000, 0.400000, 0.379310, 0.242424, 0.250000, 0.483871, 0.090909, 0.500000, 0.387097, 0.235294, 0.744186, 0.125000, 0.324324, 0.615385, 0.968750, 0.551724, 0.255814, 0.382353, 0.833333, 0.344828, 0.000000, 0.259259
