epoch,train_loss,train_ce,train_rec,train_distill,train_consol,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.877032,0.692191,0.777349,0.177067,0.000002,1.716547,1.543845,0.741302,0.165288,1.544443,0.879568
1,0.768707,0.615779,0.871010,0.144218,0.000001,1.628779,1.486947,0.868869,0.133143,1.488108,0.854124
2,0.717293,0.592431,0.927352,0.115588,0.000001,1.607703,1.486814,0.907191,0.111816,1.485835,0.846311
3,0.688289,0.578689,0.939261,0.100207,0.000001,1.603635,1.493996,0.910849,0.100530,1.493751,0.844742
4,0.669904,0.568239,0.938095,0.092284,0.000001,1.603738,1.501721,0.907089,0.092947,1.501535,0.844142
5,0.656756,0.559849,0.933639,0.087571,0.000001,1.610649,1.512700,0.901468,0.088935,1.513407,0.844935
6,0.645803,0.551722,0.926987,0.084811,0.000001,1.618650,1.523231,0.891795,0.086501,1.523226,0.845890
7,0.639417,0.546664,0.922988,0.083522,0.000001,1.621732,1.527226,0.892557,0.085580,1.528837,0.846940
8,0.638349,0.545714,0.921703,0.083418,0.000001,1.624908,1.530160,0.890846,0.085840,1.530386,0.847206
9,0.637666,0.545168,0.920966,0.083288,0.000001,1.627171,1.533050,0.890664,0.085214,1.532100,0.847509
