epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,1.245526,2.186770,1.010215,1.250613,2.183254,1.017453,0.189189,0.190048,0.104004,0.090204
1,0.950871,1.530776,0.805895,0.657758,0.759850,0.632235,0.859459,0.877416,0.844145,0.884668
2,0.669743,0.914144,0.608642,0.458612,0.383507,0.477388,0.954054,0.964819,0.956874,0.951614
3,0.542872,0.730012,0.496087,0.407312,0.264935,0.442906,0.954054,0.960389,0.956147,0.953989
4,0.471283,0.624136,0.433069,0.391207,0.219561,0.434118,0.972973,0.978448,0.973627,0.970785
5,0.402229,0.564879,0.361566,0.294357,0.190854,0.320232,0.981081,0.982236,0.979923,0.978403
6,0.340423,0.532828,0.292322,0.258052,0.178421,0.277960,0.983784,0.984112,0.982772,0.981850
7,0.301936,0.518179,0.247876,0.237133,0.170240,0.253856,0.986486,0.985375,0.984493,0.983944
8,0.275269,0.510869,0.216369,0.227492,0.182848,0.238653,0.981081,0.981334,0.979483,0.978146
9,0.253747,0.504615,0.191030,0.215382,0.179774,0.224284,0.986486,0.987943,0.986497,0.985248
10,0.238066,0.501232,0.172274,0.209438,0.174960,0.218057,0.989189,0.991118,0.989186,0.987431
11,0.224165,0.499066,0.155440,0.202115,0.179202,0.207843,0.989189,0.991118,0.989186,0.987431
12,0.214749,0.497695,0.144013,0.195738,0.177698,0.200248,0.989189,0.991118,0.989186,0.987431
13,0.207414,0.497057,0.135003,0.194198,0.177738,0.198313,0.989189,0.991118,0.989186,0.987431
14,0.202984,0.496664,0.129564,0.193943,0.177695,0.198005,0.989189,0.991118,0.989186,0.987431
