loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3
1.386011, 0.277567, 0.277681, 0.194540, 0.248690, 0.277681, 962.62 M Ops, 102.35 M Ops, 89.66 M Ops, 0.1061 M, 0.3646 %, 504.57 uJ, 0.757576, 0.000000, 0.045455, 0.307692
