epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,0.792545,0.727271,0.085407,0.064420,0.790418,0.731169,0.434056,0.054909,"tensor(0.2780, device='cuda:2')","tensor([0., 1.], device='cuda:2')","tensor(0.2176, device='cuda:2')","tensor(0.1390, device='cuda:2')"
1,0.762825,0.698647,0.082828,0.063349,0.737918,0.679153,0.473480,0.054031,"tensor(0.7317, device='cuda:2')","tensor([0.9797, 0.0877], device='cuda:2')","tensor(0.4972, device='cuda:2')","tensor(0.6805, device='cuda:2')"
2,0.703102,0.641621,0.083227,0.060648,0.673507,0.616129,0.522895,0.052149,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
3,0.660172,0.602237,0.096090,0.056974,0.636453,0.581319,0.563459,0.049499,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
4,0.643886,0.589463,0.118612,0.053237,0.619883,0.567940,0.578573,0.046157,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
5,0.631339,0.579963,0.143671,0.049939,0.610223,0.561452,0.575611,0.043016,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
6,0.617267,0.567791,0.164114,0.047834,0.601402,0.554907,0.557119,0.040924,"tensor(0.7268, device='cuda:2')","tensor([0.9932, 0.0351], device='cuda:2')","tensor(0.4533, device='cuda:2')","tensor(0.6972, device='cuda:2')"
7,0.602407,0.553551,0.180052,0.047055,0.590086,0.545206,0.538299,0.039497,"tensor(0.7317, device='cuda:2')","tensor([0.9932, 0.0526], device='cuda:2')","tensor(0.4704, device='cuda:2')","tensor(0.7407, device='cuda:2')"
8,0.585230,0.536355,0.188428,0.046991,0.580276,0.536049,0.563499,0.038593,"tensor(0.7317, device='cuda:2')","tensor([0.9932, 0.0526], device='cuda:2')","tensor(0.4704, device='cuda:2')","tensor(0.7407, device='cuda:2')"
9,0.562111,0.512946,0.194710,0.047218,0.574324,0.529608,0.609281,0.038623,"tensor(0.7415, device='cuda:2')","tensor([1.0000, 0.0702], device='cuda:2')","tensor(0.4896, device='cuda:2')","tensor(0.8682, device='cuda:2')"
10,0.528306,0.478838,0.205632,0.047412,0.572613,0.527075,0.557004,0.039968,"tensor(0.7366, device='cuda:2')","tensor([0.9932, 0.0702], device='cuda:2')","tensor(0.4869, device='cuda:2')","tensor(0.7675, device='cuda:2')"
11,0.484439,0.434010,0.243925,0.047991,0.579266,0.531583,0.531639,0.042366,"tensor(0.7366, device='cuda:2')","tensor([0.9865, 0.0877], device='cuda:2')","tensor(0.5001, device='cuda:2')","tensor(0.7258, device='cuda:2')"
12,0.431605,0.379300,0.255354,0.049752,0.614923,0.561442,0.851282,0.044968,"tensor(0.7024, device='cuda:2')","tensor([0.8919, 0.2105], device='cuda:2')","tensor(0.5473, device='cuda:2')","tensor(0.5872, device='cuda:2')"
13,0.380291,0.327908,0.270091,0.049682,0.602971,0.550141,0.634416,0.046486,"tensor(0.7707, device='cuda:2')","tensor([0.9730, 0.2456], device='cuda:2')","tensor(0.6165, device='cuda:2')","tensor(0.7739, device='cuda:2')"
14,0.347978,0.296536,0.243241,0.049010,0.631535,0.578706,0.565703,0.047171,"tensor(0.7902, device='cuda:2')","tensor([0.9054, 0.4912], device='cuda:2')","tensor(0.7137, device='cuda:2')","tensor(0.7444, device='cuda:2')"
15,0.341171,0.283989,0.307404,0.054108,0.613099,0.551242,0.894236,0.052915,"tensor(0.7268, device='cuda:2')","tensor([0.8378, 0.4386], device='cuda:2')","tensor(0.6437, device='cuda:2')","tensor(0.6525, device='cuda:2')"
16,0.327831,0.272431,0.289028,0.052510,1.041541,0.981177,0.763201,0.052732,"tensor(0.4244, device='cuda:2')","tensor([0.2500, 0.8772], device='cuda:2')","tensor(0.4221, device='cuda:2')","tensor(0.5757, device='cuda:2')"
