epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.694415,0.694415,1.000000,0.421644,0.421644,0.000000,0.000000,0.421599,0.456611
1,0.648275,0.648275,1.000000,0.399343,0.399343,0.000000,0.000000,0.399486,0.439736
2,0.634473,0.634473,1.000000,0.388511,0.388511,0.000000,0.000000,0.388569,0.431391
3,0.612748,0.612748,1.000000,0.381654,0.381654,0.000000,0.000000,0.382151,0.425831
4,0.603388,0.603388,1.000000,0.377259,0.377259,0.000000,0.000000,0.377378,0.422495
5,0.592890,0.592890,1.000000,0.375178,0.375178,0.000000,0.000000,0.375378,0.420426
6,0.585885,0.585885,1.000000,0.372317,0.372317,0.000000,0.000000,0.372544,0.418691
7,0.580600,0.580600,1.000000,0.372116,0.372116,0.000000,0.000000,0.372129,0.418331
8,0.578664,0.578664,1.000000,0.371520,0.371520,0.000000,0.000000,0.371567,0.417476
9,0.571666,0.571666,1.000000,0.370789,0.370789,0.000000,0.000000,0.370655,0.416994
10,0.570786,0.570786,1.000000,0.370582,0.370582,0.000000,0.000000,0.370503,0.416790
11,0.566488,0.566488,1.000000,0.370095,0.370095,0.000000,0.000000,0.370118,0.416617
12,0.561058,0.561058,1.000000,0.370530,0.370530,0.000000,0.000000,0.370592,0.416684
13,0.557277,0.557277,1.000000,0.369936,0.369936,0.000000,0.000000,0.370019,0.416541
14,0.555043,0.555043,1.000000,0.370073,0.370073,0.000000,0.000000,0.370135,0.416819
15,0.554542,0.554542,1.000000,0.369113,0.369113,0.000000,0.000000,0.369148,0.415647
16,0.554125,0.554125,1.000000,0.368181,0.368181,0.000000,0.000000,0.368136,0.415768
17,0.550022,0.550022,1.000000,0.368817,0.368817,0.000000,0.000000,0.368824,0.415958
18,0.546476,0.546476,1.000000,0.368221,0.368221,0.000000,0.000000,0.368006,0.415267
19,0.545069,0.545069,1.000000,0.367173,0.367173,0.000000,0.000000,0.367267,0.415032
20,0.543975,0.543975,1.000000,0.368876,0.368876,0.000000,0.000000,0.368987,0.416058
21,0.541358,0.541358,1.000000,0.367345,0.367345,0.000000,0.000000,0.367311,0.415469
22,0.536490,0.536490,1.000000,0.368855,0.368855,0.000000,0.000000,0.368736,0.416139
