loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.469024, 0.451431, 0.430364, 0.592896, 45.09 M Ops, 4.20 M Ops, 27.14 M Ops, 0.1472 M, 0.4725 %, 128.61 uJ
