step,mae,mse
0,0.243591,0.135014
1,0.291401,0.199265
2,0.324605,0.249951
3,0.349501,0.289045
4,0.365318,0.318699
5,0.372286,0.332688
6,0.374894,0.336408
7,0.377035,0.341557
8,0.375985,0.339006
9,0.379128,0.342139
10,0.380670,0.340381
11,0.379845,0.344564
12,0.379499,0.341164
13,0.379196,0.344794
14,0.381204,0.346321
15,0.380198,0.342070
16,0.376927,0.337680
17,0.375547,0.336376
18,0.372507,0.329711
19,0.373882,0.333524
20,0.371082,0.330022
21,0.369141,0.324093
22,0.368350,0.327011
23,0.372414,0.334370
24,0.383091,0.348654
25,0.386627,0.358219
26,0.390292,0.365932
27,0.396608,0.377119
28,0.398642,0.381813
29,0.400874,0.387742
30,0.399124,0.384154
31,0.396975,0.381264
32,0.398137,0.385395
33,0.396468,0.378456
34,0.396530,0.374288
35,0.395508,0.375799
36,0.394164,0.373466
37,0.396269,0.377716
38,0.396969,0.378020
39,0.394415,0.372550
40,0.395534,0.374200
41,0.396183,0.379932
42,0.392252,0.371074
43,0.394023,0.372761
44,0.394558,0.376283
45,0.397223,0.377584
46,0.393488,0.371457
47,0.397215,0.381189
48,0.400895,0.385493
49,0.404853,0.391120
50,0.404727,0.393716
51,0.411233,0.409587
52,0.413232,0.415059
53,0.409499,0.401065
54,0.408277,0.399502
55,0.411580,0.400411
56,0.408210,0.397940
57,0.408787,0.397728
58,0.410681,0.398863
59,0.409039,0.400262
60,0.409729,0.401172
61,0.411129,0.404426
62,0.414495,0.410526
63,0.411715,0.400488
64,0.414935,0.405816
65,0.416344,0.410971
66,0.412567,0.410344
67,0.410407,0.407182
68,0.411260,0.413427
69,0.407755,0.400376
70,0.410158,0.405129
71,0.408145,0.404356
72,0.412771,0.409105
73,0.416285,0.417951
74,0.417493,0.420303
75,0.419953,0.427525
76,0.418526,0.420296
77,0.420796,0.421821
78,0.422260,0.422059
79,0.421739,0.421053
80,0.421669,0.426379
81,0.419366,0.421613
82,0.420060,0.421585
83,0.420192,0.422348
84,0.418661,0.421560
85,0.422746,0.426653
86,0.419135,0.419747
87,0.419426,0.421259
88,0.422041,0.430600
89,0.418966,0.422296
90,0.418146,0.424003
91,0.421973,0.432605
92,0.421571,0.430483
93,0.421333,0.429606
94,0.423551,0.436387
95,0.424646,0.436915
