epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.437222,0.437222,1.000000,0.573746,0.573746,0.000000,0.000000,0.710124,0.558107
1,0.414663,0.414663,1.000000,0.567942,0.567942,0.000000,0.000000,0.712294,0.556611
2,0.408827,0.408827,1.000000,0.563712,0.563712,0.000000,0.000000,0.700857,0.552130
3,0.404663,0.404663,1.000000,0.563283,0.563283,0.000000,0.000000,0.696168,0.550456
4,0.402898,0.402898,1.000000,0.570924,0.570924,0.000000,0.000000,0.712187,0.559554
5,0.402207,0.402207,1.000000,0.566930,0.566930,0.000000,0.000000,0.696820,0.552907
6,0.398951,0.398951,1.000000,0.558814,0.558814,0.000000,0.000000,0.688357,0.546158
7,0.395957,0.395957,1.000000,0.578846,0.578846,0.000000,0.000000,0.738575,0.567282
8,0.395933,0.395933,1.000000,0.564544,0.564544,0.000000,0.000000,0.702078,0.551688
9,0.394784,0.394784,1.000000,0.563791,0.563791,0.000000,0.000000,0.701233,0.551304
