loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3
1.388417, 0.269962, 0.270396, 0.188011, 0.164418, 0.270396, 52.78 M Ops, 3.55 M Ops, 20.26 M Ops, 0.0244 M, 0.3580 %, 96.38 uJ, 0.681818, 0.000000, 0.015152, 0.384615
