epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.554552,0.554552,1.000000,0.290975,0.290975,0.000000,0.000000,0.291120,0.382180
1,0.498524,0.498524,1.000000,0.266248,0.266248,0.000000,0.000000,0.265639,0.363052
2,0.475019,0.475019,1.000000,0.255167,0.255167,0.000000,0.000000,0.255470,0.354354
3,0.452008,0.452008,1.000000,0.247176,0.247176,0.000000,0.000000,0.247194,0.347399
4,0.438260,0.438260,1.000000,0.242514,0.242514,0.000000,0.000000,0.242388,0.343020
5,0.424323,0.424323,1.000000,0.238566,0.238566,0.000000,0.000000,0.238496,0.339665
6,0.417379,0.417379,1.000000,0.235940,0.235940,0.000000,0.000000,0.235810,0.337346
7,0.410122,0.410122,1.000000,0.234589,0.234589,0.000000,0.000000,0.234608,0.336086
8,0.403232,0.403232,1.000000,0.234059,0.234059,0.000000,0.000000,0.233743,0.335503
9,0.392683,0.392683,1.000000,0.231785,0.231785,0.000000,0.000000,0.231802,0.333750
10,0.386097,0.386097,1.000000,0.231258,0.231258,0.000000,0.000000,0.231236,0.333094
11,0.385361,0.385361,1.000000,0.231321,0.231321,0.000000,0.000000,0.231461,0.332695
12,0.383136,0.383136,1.000000,0.229854,0.229854,0.000000,0.000000,0.229840,0.331492
13,0.374629,0.374629,1.000000,0.229482,0.229482,0.000000,0.000000,0.229584,0.330901
14,0.367798,0.367798,1.000000,0.229415,0.229415,0.000000,0.000000,0.229240,0.330257
15,0.366468,0.366468,1.000000,0.228931,0.228931,0.000000,0.000000,0.229108,0.330093
16,0.361420,0.361420,1.000000,0.228978,0.228978,0.000000,0.000000,0.228822,0.329542
17,0.358188,0.358188,1.000000,0.229939,0.229939,0.000000,0.000000,0.229869,0.330458
18,0.354050,0.354050,1.000000,0.228576,0.228576,0.000000,0.000000,0.228561,0.329362
19,0.351294,0.351294,1.000000,0.228960,0.228960,0.000000,0.000000,0.228756,0.329278
20,0.351145,0.351145,1.000000,0.230699,0.230699,0.000000,0.000000,0.230423,0.330336
21,0.353565,0.353565,1.000000,0.230932,0.230932,0.000000,0.000000,0.230974,0.330849
