epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.875906,0.484196,0.783420,0.140146,1.390710,1.025147,0.731126,0.145514,1.024757,0.675566
1,0.771663,0.441852,0.659622,0.152065,1.322042,1.002572,0.638942,0.152169,1.002385,0.665644
2,0.703417,0.431915,0.543004,0.161095,1.251177,0.991910,0.518533,0.158886,0.992075,0.661134
3,0.645312,0.425632,0.439360,0.166013,1.195284,0.986844,0.416880,0.163733,0.988007,0.658842
4,0.596869,0.420805,0.352128,0.172080,1.154358,0.985192,0.338331,0.168558,0.984945,0.657296
5,0.561015,0.416792,0.288445,0.176769,1.121216,0.979390,0.283653,0.173671,0.979784,0.655272
6,0.535375,0.413340,0.244072,0.180469,1.099528,0.979523,0.240011,0.178286,0.979364,0.654904
7,0.516797,0.410438,0.212717,0.183488,1.086917,0.978157,0.217522,0.179490,0.979603,0.655323
8,0.507083,0.407949,0.198270,0.184461,1.082012,0.978301,0.207421,0.179578,0.978884,0.654876
9,0.500479,0.405884,0.189190,0.184778,1.073146,0.976314,0.193665,0.180111,0.976071,0.653459
10,0.493870,0.404097,0.179547,0.185981,1.069129,0.977198,0.183863,0.184736,0.976954,0.653406
11,0.488723,0.402501,0.172444,0.191855,1.065229,0.974569,0.181320,0.193420,0.975105,0.652388
12,0.483442,0.400964,0.164957,0.198498,1.059584,0.974714,0.169739,0.197634,0.975712,0.653228
13,0.476628,0.399420,0.154416,0.201263,1.057003,0.976055,0.161895,0.199197,0.976129,0.653227
