snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.253024,0.176029,0.253202,107.86 M Ops,11.30 M Ops,6.71 M Ops,0.1734 M,0.4235 %,41.03 uJ,0.176029,0.253202,0.884289
