epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.310205,0.310205,1.000000,0.256273,0.256273,0.000000,0.000000,0.157506,0.256294
1,0.282834,0.282834,1.000000,0.249712,0.249712,0.000000,0.000000,0.152707,0.249598
2,0.280420,0.280420,1.000000,0.250776,0.250776,0.000000,0.000000,0.153565,0.250694
3,0.279247,0.279247,1.000000,0.249212,0.249212,0.000000,0.000000,0.152553,0.249091
4,0.278443,0.278443,1.000000,0.249677,0.249677,0.000000,0.000000,0.153041,0.249737
5,0.277578,0.277578,1.000000,0.250568,0.250568,0.000000,0.000000,0.153865,0.250587
6,0.277142,0.277142,1.000000,0.247123,0.247123,0.000000,0.000000,0.151683,0.247132
7,0.276650,0.276650,1.000000,0.252231,0.252231,0.000000,0.000000,0.154304,0.252137
8,0.276438,0.276438,1.000000,0.248962,0.248962,0.000000,0.000000,0.152735,0.248996
9,0.275906,0.275906,1.000000,0.246106,0.246106,0.000000,0.000000,0.150563,0.246131
10,0.275656,0.275656,1.000000,0.248255,0.248255,0.000000,0.000000,0.151728,0.248272
11,0.275459,0.275459,1.000000,0.246042,0.246042,0.000000,0.000000,0.150685,0.246123
12,0.275337,0.275337,1.000000,0.245201,0.245201,0.000000,0.000000,0.149847,0.245182
13,0.275097,0.275097,1.000000,0.247738,0.247738,0.000000,0.000000,0.151340,0.247780
14,0.275001,0.275001,1.000000,0.245986,0.245986,0.000000,0.000000,0.149958,0.245865
15,0.274843,0.274843,1.000000,0.245703,0.245703,0.000000,0.000000,0.149770,0.245675
