epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.580279,0.503159,0.833672,0.033132,0.805447,0.784695,0.873630,0.037622,1.322009,0.768693
1,0.565251,0.486108,0.825290,0.037491,0.793338,0.777576,0.845128,0.044298,1.315091,0.764139
2,0.558034,0.481211,0.810450,0.042682,0.781503,0.772622,0.810681,0.045849,1.307465,0.762807
3,0.551764,0.477880,0.794525,0.048624,0.778548,0.772696,0.797774,0.055919,1.311581,0.762002
4,0.549781,0.476522,0.790489,0.053750,0.785134,0.772281,0.827364,0.058516,1.312669,0.762511
5,0.551040,0.475454,0.799392,0.060883,0.778077,0.769585,0.805978,0.067064,1.304204,0.760707
6,0.538866,0.473425,0.753887,0.068823,0.772371,0.770519,0.778455,0.072970,1.308774,0.761330
7,0.535014,0.472678,0.739834,0.073627,0.765741,0.767639,0.759507,0.077624,1.296493,0.758011
8,0.530961,0.471384,0.726714,0.079892,0.764958,0.771241,0.744311,0.084185,1.308372,0.761405
9,0.528659,0.470337,0.720287,0.084798,0.763289,0.768833,0.745074,0.085731,1.303816,0.758796
10,0.524865,0.469519,0.706715,0.086958,0.756453,0.770812,0.709272,0.089191,1.308544,0.760504
