epoch,train_loss,train_mse,train_mae,val_loss,val_mse,val_mae
0,0.793116,0.793116,0.658304,1.091048,1.091048,0.747761
1,0.620677,0.620677,0.573719,1.090990,1.090990,0.742798
2,0.604633,0.604633,0.565470,1.102684,1.102684,0.742860
3,0.597736,0.597736,0.561738,1.102170,1.102170,0.742317
4,0.594516,0.594516,0.560395,1.095038,1.095038,0.741563
