loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.466251, 0.465590, 0.471682, 865.90 M Ops, 117.83 M Ops, 28.36 M Ops, 1.9421 M, 0.5153 %, 236.51 uJ
