loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.163519, 0.163338, 0.264739, 1457.75 M Ops, 320.63 M Ops, 206.16 M Ops, 0.1206 M, 0.4312 %, 1236.90 uJ
