snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.430960,0.408659,0.429809,276.56 M Ops,21.16 M Ops,5.55 M Ops,1.1326 M,0.4105 %,44.56 uJ,0.558854,0.522800,0.738921
