epoch,train_loss,train_ce,train_mse,train_distill,train_consol,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.073719,1.924270,0.342859,0.145991,0.002989,1.575822,1.458165,0.571283,0.111944,"tensor(0.8757, device='cuda:1')","tensor([0.9677, 0.9429, 0.9886, 0.9773, 0.9655, 1.0000, 1.0000, 0.3600, 0.7241],
       device='cuda:1')","tensor(0.8547, device='cuda:1')","tensor(0.8795, device='cuda:1')"
1,1.470550,1.344482,0.462482,0.121409,0.003308,1.076477,0.962708,0.403231,0.109736,"tensor(0.9243, device='cuda:1')","tensor([1.0000, 0.9714, 0.9886, 0.9773, 1.0000, 1.0000, 1.0000, 0.6000, 0.8276],
       device='cuda:1')","tensor(0.9142, device='cuda:1')","tensor(0.9169, device='cuda:1')"
2,1.138533,1.020878,0.392688,0.113709,0.001980,0.789233,0.678873,0.350859,0.106851,"tensor(0.9514, device='cuda:1')","tensor([1.0000, 0.9714, 0.9659, 0.9773, 1.0000, 1.0000, 1.0000, 0.8200, 0.8621],
       device='cuda:1')","tensor(0.9479, device='cuda:1')","tensor(0.9449, device='cuda:1')"
3,0.939809,0.828409,0.340481,0.107979,0.001660,0.600718,0.497626,0.308856,0.100004,"tensor(0.9676, device='cuda:1')","tensor([1.0000, 0.9429, 0.9659, 0.9773, 1.0000, 1.0000, 1.0000, 0.9400, 0.8966],
       device='cuda:1')","tensor(0.9659, device='cuda:1')","tensor(0.9637, device='cuda:1')"
4,0.815356,0.710061,0.305254,0.102226,0.001657,0.491110,0.392914,0.281276,0.095383,"tensor(0.9730, device='cuda:1')","tensor([1.0000, 0.9429, 0.9659, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.8966],
       device='cuda:1')","tensor(0.9718, device='cuda:1')","tensor(0.9707, device='cuda:1')"
5,0.736946,0.636491,0.281269,0.097626,0.001570,0.425469,0.330696,0.264670,0.092127,"tensor(0.9730, device='cuda:1')","tensor([1.0000, 0.9429, 0.9659, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.8966],
       device='cuda:1')","tensor(0.9718, device='cuda:1')","tensor(0.9707, device='cuda:1')"
6,0.688507,0.591043,0.264747,0.094801,0.001487,0.372793,0.280570,0.250150,0.089721,"tensor(0.9784, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9779, device='cuda:1')","tensor(0.9776, device='cuda:1')"
7,0.657102,0.561014,0.259444,0.093477,0.001580,0.352062,0.260072,0.260158,0.089389,"tensor(0.9757, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.8966],
       device='cuda:1')","tensor(0.9739, device='cuda:1')","tensor(0.9738, device='cuda:1')"
8,0.635892,0.541802,0.250435,0.091571,0.001584,0.321821,0.231043,0.252184,0.088256,"tensor(0.9784, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9779, device='cuda:1')","tensor(0.9776, device='cuda:1')"
9,0.621410,0.528813,0.234723,0.090234,0.001623,0.345434,0.254854,0.234777,0.088233,"tensor(0.9757, device='cuda:1')","tensor([1.0000, 0.9429, 0.9659, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9757, device='cuda:1')","tensor(0.9746, device='cuda:1')"
10,0.611469,0.520170,0.222651,0.089056,0.001676,0.325387,0.235469,0.229418,0.087623,"tensor(0.9757, device='cuda:1')","tensor([1.0000, 0.9429, 0.9659, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9757, device='cuda:1')","tensor(0.9746, device='cuda:1')"
11,0.604858,0.514951,0.214558,0.087745,0.001681,0.303624,0.215025,0.224112,0.086358,"tensor(0.9757, device='cuda:1')","tensor([1.0000, 0.9143, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9756, device='cuda:1')","tensor(0.9763, device='cuda:1')"
12,0.598758,0.509516,0.214676,0.087078,0.001715,0.309953,0.220898,0.228071,0.086774,"tensor(0.9784, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9777, device='cuda:1')","tensor(0.9772, device='cuda:1')"
13,0.594521,0.506135,0.209447,0.086274,0.001766,0.318443,0.230103,0.228642,0.086053,"tensor(0.9784, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9779, device='cuda:1')","tensor(0.9776, device='cuda:1')"
