loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.172784, 0.173471, 0.260895, 67.11 M Ops, 10.14 M Ops, 5.20 M Ops, 0.0861 M, 0.3980 %, 33.04 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.171227, 0.171868, 0.259247, 67.11 M Ops, 6.52 M Ops, 5.20 M Ops, 0.0861 M, 0.3964 %, 29.77 uJ
