epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.422606,0.422606,1.000000,0.544879,0.544879,0.000000,0.000000,0.684608,0.544895
1,0.408381,0.408381,1.000000,0.538619,0.538619,0.000000,0.000000,0.667676,0.538642
2,0.403835,0.403835,1.000000,0.537236,0.537236,0.000000,0.000000,0.667437,0.537317
3,0.401031,0.401031,1.000000,0.535399,0.535399,0.000000,0.000000,0.663615,0.535388
4,0.399009,0.399009,1.000000,0.533799,0.533799,0.000000,0.000000,0.659765,0.533798
5,0.397584,0.397584,1.000000,0.532921,0.532921,0.000000,0.000000,0.659988,0.532920
6,0.396275,0.396275,1.000000,0.536221,0.536221,0.000000,0.000000,0.663680,0.536238
7,0.395253,0.395253,1.000000,0.533773,0.533773,0.000000,0.000000,0.659578,0.533746
8,0.394790,0.394790,1.000000,0.537852,0.537852,0.000000,0.000000,0.665871,0.537904
9,0.390843,0.390843,1.000000,0.536501,0.536501,0.000000,0.000000,0.663959,0.536531
10,0.390046,0.390046,1.000000,0.537582,0.537582,0.000000,0.000000,0.664189,0.537529
