epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.417038,0.417038,1.000000,0.709412,0.709412,0.000000,0.000000,0.710020,0.567259
1,0.372603,0.372603,1.000000,0.691240,0.691240,0.000000,0.000000,0.690938,0.558688
2,0.360311,0.360311,1.000000,0.678979,0.678979,0.000000,0.000000,0.678693,0.552928
3,0.352661,0.352661,1.000000,0.674900,0.674900,0.000000,0.000000,0.675268,0.550145
4,0.347081,0.347081,1.000000,0.670778,0.670778,0.000000,0.000000,0.670312,0.549694
5,0.342589,0.342589,1.000000,0.664936,0.664936,0.000000,0.000000,0.665481,0.547659
6,0.338735,0.338735,1.000000,0.662180,0.662180,0.000000,0.000000,0.662312,0.546475
7,0.335521,0.335521,1.000000,0.659217,0.659217,0.000000,0.000000,0.660520,0.545102
8,0.332755,0.332755,1.000000,0.658065,0.658065,0.000000,0.000000,0.657852,0.543666
9,0.330372,0.330372,1.000000,0.657416,0.657416,0.000000,0.000000,0.657216,0.543847
10,0.328172,0.328172,1.000000,0.659225,0.659225,0.000000,0.000000,0.658530,0.545027
11,0.326103,0.326103,1.000000,0.656332,0.656332,0.000000,0.000000,0.656719,0.543808
12,0.324194,0.324194,1.000000,0.654182,0.654182,0.000000,0.000000,0.655187,0.542997
13,0.322576,0.322576,1.000000,0.657548,0.657548,0.000000,0.000000,0.657688,0.543867
14,0.321082,0.321082,1.000000,0.654207,0.654207,0.000000,0.000000,0.655071,0.543553
