epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.481836,0.481836,1.000000,1.024329,1.024329,0.000000,0.000000,1.022493,0.673353
1,0.437333,0.437333,1.000000,0.995872,0.995872,0.000000,0.000000,0.996331,0.661514
2,0.426195,0.426195,1.000000,0.986376,0.986376,0.000000,0.000000,0.986224,0.657906
3,0.419122,0.419122,1.000000,0.980153,0.980153,0.000000,0.000000,0.980779,0.655707
4,0.413968,0.413968,1.000000,0.974161,0.974161,0.000000,0.000000,0.973448,0.652670
5,0.409999,0.409999,1.000000,0.972570,0.972570,0.000000,0.000000,0.972542,0.652554
6,0.406629,0.406629,1.000000,0.969787,0.969787,0.000000,0.000000,0.970042,0.651544
7,0.403573,0.403573,1.000000,0.972321,0.972321,0.000000,0.000000,0.971420,0.652922
8,0.400768,0.400768,1.000000,0.966534,0.966534,0.000000,0.000000,0.967753,0.651836
9,0.398502,0.398502,1.000000,0.966553,0.966553,0.000000,0.000000,0.966222,0.650578
10,0.396543,0.396543,1.000000,0.971225,0.971225,0.000000,0.000000,0.971642,0.652847
