epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.404949,2.205783,0.145613,0.184605,2.404378,2.219678,0.141102,0.170589,0.048649,0.057143,0.014235,0.008130
1,2.370799,2.174496,0.129799,0.183323,2.315343,2.136832,0.116819,0.166829,0.275676,0.348868,0.289779,0.472123
2,2.278942,2.087382,0.109279,0.180632,2.163270,1.990238,0.107731,0.162259,0.813514,0.854214,0.823330,0.842183
3,2.138697,1.947366,0.113048,0.180027,1.959149,1.780445,0.135726,0.165131,0.921622,0.931026,0.914897,0.922146
4,1.944110,1.743406,0.144807,0.186223,1.683273,1.487407,0.165894,0.179277,0.932432,0.940874,0.929043,0.932216
5,1.679526,1.484667,0.151989,0.179660,1.325710,1.136301,0.171503,0.172258,0.948649,0.954208,0.946345,0.945699
6,1.390576,1.197746,0.157202,0.177110,0.980401,0.792083,0.175792,0.170739,0.951351,0.957692,0.949969,0.947739
7,1.162198,0.973945,0.163224,0.171931,0.739402,0.558760,0.174003,0.163242,0.975676,0.978398,0.974481,0.971507
8,1.010085,0.828457,0.164033,0.165225,0.574585,0.401192,0.174566,0.155936,0.983784,0.986674,0.983901,0.981469
9,0.897784,0.724121,0.168975,0.156766,0.463206,0.299815,0.176858,0.145705,0.983784,0.985721,0.984629,0.983656
10,0.815827,0.650426,0.170546,0.148347,0.388225,0.233375,0.180335,0.136816,0.981081,0.982943,0.981523,0.980311
11,0.759958,0.601937,0.170039,0.141018,0.350224,0.203939,0.182999,0.127985,0.981081,0.984250,0.982869,0.981970
12,0.723778,0.572186,0.169436,0.134648,0.324626,0.183380,0.187190,0.122528,0.983784,0.986775,0.985233,0.984023
13,0.697809,0.551142,0.171870,0.129480,0.314115,0.177476,0.179216,0.118718,0.983784,0.986118,0.983081,0.980466
14,0.678198,0.536547,0.169404,0.124710,0.302329,0.167874,0.181176,0.116337,0.986486,0.988340,0.986701,0.985336
15,0.663106,0.525984,0.166761,0.120446,0.302747,0.171915,0.181311,0.112701,0.983784,0.987078,0.984233,0.981760
16,0.652432,0.518620,0.165574,0.117254,0.297428,0.170635,0.181993,0.108593,0.986486,0.988340,0.985961,0.983855
17,0.644413,0.513744,0.162493,0.114420,0.287398,0.163383,0.181729,0.105842,0.981081,0.984855,0.981183,0.977941
18,0.637810,0.509677,0.160909,0.112042,0.273467,0.151499,0.179477,0.104020,0.986486,0.988896,0.986985,0.985253
19,0.632265,0.506672,0.159441,0.109650,0.266938,0.147865,0.179679,0.101105,0.986486,0.989855,0.987288,0.984906
20,0.628270,0.504367,0.158139,0.108089,0.290216,0.171814,0.181618,0.100241,0.981081,0.986371,0.983373,0.980674
21,0.624907,0.502633,0.156822,0.106591,0.289125,0.172402,0.178682,0.098855,0.981081,0.986371,0.982612,0.979151
22,0.621532,0.501242,0.153680,0.104922,0.267191,0.151474,0.177808,0.097937,0.983784,0.987633,0.985088,0.982727
23,0.618330,0.499639,0.151928,0.103499,0.268917,0.155052,0.178397,0.096026,0.981081,0.983802,0.980451,0.977327
24,0.615875,0.498258,0.150090,0.102608,0.283616,0.170347,0.179652,0.095304,0.983784,0.987633,0.984347,0.981287
25,0.613200,0.497067,0.148620,0.101270,0.275058,0.162716,0.178386,0.094503,0.983784,0.987633,0.984347,0.981287
26,0.611239,0.496206,0.145913,0.100442,0.264853,0.153243,0.178377,0.093772,0.983784,0.987633,0.985088,0.982727
27,0.609340,0.495317,0.144841,0.099539,0.272375,0.161357,0.179272,0.093090,0.983784,0.987633,0.984347,0.981287
28,0.607762,0.494571,0.144041,0.098787,0.276507,0.166517,0.177941,0.092195,0.981081,0.986371,0.982612,0.979151
29,0.606525,0.493955,0.143866,0.098183,0.270602,0.161552,0.176996,0.091351,0.983784,0.987633,0.985088,0.982727
30,0.605107,0.493531,0.142094,0.097366,0.270625,0.161776,0.178809,0.090968,0.983784,0.987633,0.985088,0.982727
31,0.604106,0.493119,0.140626,0.096924,0.274068,0.166202,0.177794,0.090087,0.983784,0.987633,0.985088,0.982727
32,0.603244,0.492776,0.139743,0.096493,0.271900,0.164089,0.177408,0.090071,0.983784,0.987633,0.985088,0.982727
33,0.602408,0.492477,0.139257,0.096005,0.271485,0.164232,0.177967,0.089456,0.983784,0.987633,0.985088,0.982727
34,0.601791,0.492260,0.138190,0.095712,0.269443,0.162587,0.177034,0.089152,0.983784,0.987633,0.985088,0.982727
35,0.601077,0.492018,0.137159,0.095343,0.272290,0.165766,0.177078,0.088816,0.983784,0.987633,0.985088,0.982727
36,0.600410,0.491804,0.136280,0.094978,0.272563,0.166333,0.176364,0.088593,0.983784,0.987633,0.985088,0.982727
37,0.600026,0.491628,0.136818,0.094716,0.270137,0.164134,0.176595,0.088343,0.983784,0.987633,0.985088,0.982727
38,0.599551,0.491511,0.135291,0.094511,0.271803,0.166076,0.175747,0.088152,0.983784,0.987633,0.985088,0.982727
39,0.599126,0.491388,0.135089,0.094230,0.271546,0.165993,0.175730,0.087981,0.983784,0.987633,0.985088,0.982727
40,0.598843,0.491258,0.134779,0.094108,0.272501,0.167005,0.175652,0.087930,0.983784,0.987633,0.985088,0.982727
41,0.598625,0.491191,0.134472,0.093987,0.270802,0.165429,0.176264,0.087747,0.983784,0.987633,0.985088,0.982727
42,0.598459,0.491112,0.134162,0.093931,0.272609,0.167275,0.176596,0.087674,0.981081,0.986371,0.983373,0.980674
43,0.598134,0.491062,0.133982,0.093674,0.271925,0.166739,0.175896,0.087596,0.983784,0.987633,0.985088,0.982727
44,0.598125,0.491030,0.133918,0.093703,0.272410,0.167307,0.175431,0.087560,0.983784,0.987633,0.985088,0.982727
45,0.597922,0.490991,0.133262,0.093604,0.271803,0.166842,0.175017,0.087458,0.983784,0.987633,0.985088,0.982727
46,0.597895,0.490992,0.133618,0.093541,0.271199,0.166228,0.175717,0.087400,0.983784,0.987633,0.985088,0.982727
47,0.597886,0.490969,0.133706,0.093546,0.271030,0.165974,0.175772,0.087479,0.983784,0.987633,0.985088,0.982727
48,0.597760,0.490944,0.133555,0.093460,0.271363,0.166302,0.176092,0.087452,0.983784,0.987633,0.985088,0.982727
49,0.597940,0.490944,0.133745,0.093621,0.271690,0.166588,0.175952,0.087507,0.983784,0.987633,0.985088,0.982727
