step,mae,mse
0,0.147199,0.052953
1,0.172609,0.072780
2,0.193447,0.091962
3,0.212420,0.111758
4,0.227448,0.127695
5,0.240594,0.143128
6,0.253355,0.159572
7,0.261888,0.172627
8,0.273244,0.187314
9,0.283258,0.202088
10,0.291631,0.214347
11,0.298756,0.226580
12,0.305707,0.237581
13,0.314428,0.251586
14,0.319604,0.262043
15,0.324154,0.271869
16,0.328507,0.281001
17,0.335074,0.292019
18,0.337714,0.298367
19,0.341595,0.305213
20,0.346436,0.312982
21,0.348660,0.318284
22,0.348937,0.321113
23,0.351824,0.326468
24,0.352836,0.330361
25,0.354344,0.332081
26,0.356514,0.335444
27,0.357947,0.337432
28,0.359753,0.340572
29,0.360976,0.341477
30,0.362792,0.344938
31,0.362236,0.345853
32,0.362214,0.347038
33,0.362949,0.349569
34,0.362327,0.347878
35,0.362384,0.348909
36,0.362831,0.349243
37,0.362483,0.347505
38,0.362716,0.349279
39,0.363094,0.348042
40,0.362111,0.349812
41,0.363256,0.348859
42,0.363816,0.350666
43,0.363274,0.349148
44,0.363514,0.350076
45,0.363489,0.350305
46,0.364445,0.350192
47,0.364655,0.350081
48,0.363663,0.349490
49,0.364899,0.348999
50,0.365646,0.349499
51,0.364596,0.349115
52,0.364187,0.348980
53,0.364585,0.348441
54,0.364023,0.348815
55,0.363281,0.349113
56,0.364116,0.348804
57,0.365736,0.350466
58,0.365686,0.349021
59,0.366185,0.349884
60,0.365303,0.349091
61,0.366029,0.348550
62,0.366062,0.348832
63,0.366957,0.348816
64,0.365980,0.348397
65,0.366318,0.348269
66,0.365167,0.347170
67,0.366277,0.347898
68,0.365361,0.347044
69,0.365165,0.347658
70,0.364126,0.346855
71,0.364601,0.346169
72,0.362919,0.345090
73,0.363660,0.345286
74,0.361854,0.344727
75,0.362117,0.344386
76,0.361526,0.343835
77,0.361550,0.343412
78,0.362395,0.344056
79,0.362523,0.342340
80,0.363195,0.342594
81,0.361943,0.341109
82,0.361727,0.340292
83,0.361447,0.339113
84,0.361203,0.339264
85,0.360111,0.337584
86,0.358826,0.337236
87,0.359100,0.338003
88,0.358453,0.335061
89,0.356664,0.333465
90,0.356300,0.332303
91,0.355748,0.332170
92,0.354834,0.331680
93,0.353722,0.328412
94,0.353310,0.330575
95,0.353972,0.333749
96,0.357220,0.338469
97,0.362208,0.344190
98,0.365392,0.345687
99,0.370588,0.352710
100,0.374025,0.359172
101,0.377381,0.368534
102,0.379894,0.372798
103,0.381370,0.376663
104,0.382260,0.376804
105,0.385491,0.385838
106,0.387465,0.390628
107,0.388642,0.394257
108,0.388641,0.396490
109,0.389878,0.400175
110,0.393095,0.408959
111,0.392130,0.408831
112,0.390625,0.406346
113,0.392186,0.412583
114,0.394276,0.416574
115,0.394652,0.416199
116,0.395000,0.416393
117,0.396910,0.423862
118,0.398475,0.430451
119,0.397244,0.428038
120,0.398619,0.430530
121,0.402349,0.439469
122,0.401085,0.437751
123,0.402442,0.439717
124,0.402084,0.435841
125,0.403757,0.441330
126,0.402798,0.439160
127,0.404996,0.444972
128,0.404422,0.441974
129,0.404013,0.440557
130,0.404569,0.445046
131,0.404413,0.441528
132,0.404323,0.441478
133,0.403545,0.441853
134,0.403324,0.442782
135,0.403173,0.437966
136,0.404221,0.442698
137,0.405820,0.445951
138,0.401863,0.437844
139,0.403220,0.439781
140,0.402713,0.436146
141,0.402380,0.436046
142,0.401727,0.435702
143,0.401509,0.434728
144,0.401156,0.433535
145,0.400763,0.432366
146,0.400706,0.431559
147,0.399889,0.429453
148,0.400232,0.432495
149,0.398572,0.427559
150,0.400385,0.432831
151,0.400276,0.431684
152,0.399151,0.428144
153,0.399423,0.430164
154,0.398659,0.429182
155,0.396588,0.422557
156,0.396847,0.424414
157,0.397239,0.422997
158,0.398062,0.425067
159,0.398155,0.425052
160,0.397662,0.421351
161,0.398015,0.423497
162,0.398719,0.420631
163,0.398212,0.423775
164,0.398399,0.424104
165,0.398194,0.424871
166,0.398300,0.425798
167,0.399389,0.426573
168,0.397996,0.424086
169,0.397946,0.424540
170,0.398051,0.422758
171,0.399173,0.425151
172,0.398921,0.426635
173,0.399247,0.428811
174,0.397776,0.423024
175,0.397891,0.423397
176,0.397802,0.420975
177,0.397153,0.420024
178,0.396512,0.417917
179,0.397398,0.413740
180,0.396526,0.415294
181,0.395170,0.412269
182,0.394394,0.412103
183,0.394135,0.411190
184,0.393117,0.410030
185,0.393513,0.412102
186,0.393644,0.411100
187,0.392440,0.408043
188,0.391412,0.402906
189,0.389818,0.401496
190,0.389753,0.401117
191,0.388469,0.404053
