epoch,train_loss,train_score,train_rec,train_distill,val_loss,val_score,val_rec,val_distill
0,0.117440,0.070967,0.464729,0.176729,0.094639,0.055348,0.392919,0.181683
1,0.081210,0.047462,0.337471,0.204014,0.071153,0.036987,0.341663,0.196320
2,0.066162,0.035614,0.305485,0.214527,0.063991,0.024913,0.390776,0.206532
3,0.059321,0.028701,0.306206,0.226340,0.046465,0.018173,0.282919,0.223953
4,0.051284,0.025221,0.260631,0.239993,0.042410,0.014746,0.276639,0.227752
5,0.047367,0.023242,0.241246,0.246180,0.040993,0.012776,0.282170,0.237743
6,0.044506,0.022247,0.222596,0.251041,0.041782,0.011691,0.300916,0.229724
7,0.042375,0.021412,0.209626,0.254306,0.037413,0.011024,0.263888,0.229165
8,0.040627,0.021038,0.195886,0.257838,0.034668,0.010605,0.240633,0.233029
9,0.038816,0.020459,0.183571,0.261389,0.033468,0.010198,0.232703,0.230298
10,0.037879,0.020240,0.176389,0.263469,0.030684,0.009864,0.208197,0.230244
11,0.036713,0.019939,0.167743,0.265975,0.029852,0.009841,0.200109,0.229138
12,0.035600,0.019837,0.157626,0.268870,0.029281,0.009809,0.194721,0.229266
13,0.034778,0.019749,0.150288,0.271693,0.029368,0.009597,0.197702,0.227538
14,0.034002,0.019486,0.145153,0.274155,0.030455,0.009375,0.210808,0.226857
15,0.033572,0.019381,0.141918,0.276194,0.030458,0.009528,0.209301,0.220783
16,0.033188,0.019321,0.138675,0.277698,0.029642,0.009350,0.202919,0.221611
17,0.032723,0.019359,0.133633,0.279662,0.029047,0.009366,0.196809,0.225453
18,0.032046,0.019064,0.129823,0.282789,0.028821,0.009291,0.195302,0.226317
19,0.031714,0.019034,0.126796,0.285123,0.028894,0.009511,0.193829,0.223796
20,0.031308,0.018885,0.124233,0.287369,0.028577,0.009328,0.192491,0.227086
21,0.031043,0.018830,0.122123,0.289605,0.028198,0.009054,0.191440,0.229912
22,0.030683,0.018684,0.119995,0.291473,0.029046,0.009416,0.196301,0.226486
23,0.030517,0.018800,0.117170,0.293722,0.029142,0.009556,0.195863,0.226968
24,0.030221,0.018742,0.114781,0.295440,0.028880,0.009347,0.195327,0.229880
