loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.451936,0.483193,0.442207,69.10 M Ops,11.40 M Ops,4.00 M Ops,0.2733 M,0.2406 %,28.66 uJ,0.540062,0.472384,0.562051
