epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.344440,0.314486,0.128374,0.143451,0.280110,0.271602,0.036467,0.164293,0.188630,0.271570
1,0.307048,0.298864,0.035074,0.174048,0.274992,0.268347,0.028480,0.185505,0.187020,0.268170
2,0.304003,0.296585,0.031793,0.195854,0.276486,0.268577,0.033892,0.208063,0.185581,0.268530
3,0.303549,0.295738,0.033472,0.217986,0.274894,0.268032,0.029408,0.230405,0.185575,0.267972
4,0.300845,0.294810,0.025864,0.236819,0.273016,0.267342,0.024318,0.244296,0.184057,0.267398
5,0.299952,0.294090,0.025124,0.249423,0.270462,0.265199,0.022555,0.254283,0.182708,0.265187
6,0.301214,0.293729,0.032080,0.260533,0.271339,0.264776,0.028127,0.264043,0.181779,0.264700
7,0.300260,0.293467,0.029110,0.278416,0.274803,0.265711,0.038968,0.284060,0.182048,0.265582
8,0.300323,0.293003,0.031369,0.285327,0.270972,0.264389,0.028214,0.287963,0.182009,0.264385
9,0.299470,0.292708,0.028978,0.291852,0.270883,0.264901,0.025635,0.295898,0.181562,0.264895
10,0.299404,0.292462,0.029753,0.298463,0.270764,0.263913,0.029361,0.302001,0.180929,0.263848
11,0.299014,0.292381,0.028423,0.303686,0.270923,0.265413,0.023614,0.304042,0.182392,0.265417
12,0.298368,0.291988,0.027343,0.306723,0.271009,0.265286,0.024525,0.306785,0.181888,0.265268
