loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.928671, 0.638479, 0.638479, 0.636794, 0.641097, 0.638479, 22404.52 M Ops, 1371.99 M Ops, 1594.08 M Ops, 11.0878 M, 0.3775 %, 8567.55 uJ, 0.706583, 0.570375
