step,mae,mse
0,0.153590,0.056528
1,0.178773,0.077690
2,0.199141,0.096937
3,0.216881,0.115523
4,0.231902,0.132633
5,0.244927,0.148950
6,0.256913,0.164805
7,0.267041,0.179306
8,0.276572,0.193092
9,0.285855,0.207002
10,0.294236,0.219830
11,0.302304,0.232729
12,0.309861,0.245567
13,0.318239,0.258711
14,0.324313,0.269601
15,0.330295,0.280279
16,0.335788,0.290462
17,0.340453,0.299145
18,0.343774,0.305704
19,0.347437,0.312052
20,0.351056,0.318598
21,0.353305,0.323562
22,0.355968,0.328250
23,0.358700,0.333310
24,0.360420,0.337009
25,0.362774,0.341311
26,0.363465,0.343311
27,0.364449,0.345643
28,0.365265,0.348045
29,0.367028,0.350542
30,0.366951,0.351294
31,0.367592,0.352629
32,0.367899,0.353819
33,0.368640,0.355664
34,0.369128,0.356107
35,0.368626,0.356119
36,0.368865,0.356481
37,0.370063,0.357798
38,0.370239,0.358387
39,0.370167,0.358061
40,0.370290,0.358426
41,0.370859,0.359579
42,0.370671,0.359191
43,0.369904,0.358714
44,0.370214,0.358475
45,0.370445,0.359766
46,0.370437,0.359623
47,0.369625,0.358908
48,0.369954,0.359014
49,0.370517,0.359765
50,0.370314,0.359520
51,0.369847,0.358292
52,0.369740,0.359090
53,0.369925,0.359496
54,0.370084,0.359702
55,0.369400,0.359607
56,0.370226,0.359394
57,0.369989,0.359314
58,0.370300,0.359727
59,0.369858,0.359429
60,0.369721,0.359484
61,0.369697,0.359794
62,0.369641,0.359635
63,0.368798,0.358595
64,0.368610,0.358847
65,0.368895,0.358749
66,0.368520,0.358649
67,0.368167,0.357945
68,0.367941,0.357255
69,0.367770,0.357233
70,0.367268,0.356974
71,0.366888,0.356639
72,0.366153,0.355735
73,0.366246,0.355422
74,0.366498,0.356229
75,0.365502,0.354435
76,0.365347,0.353866
77,0.365622,0.354366
78,0.365710,0.353346
79,0.364968,0.352161
80,0.364423,0.350793
81,0.364447,0.349130
82,0.364446,0.348153
83,0.363503,0.346420
84,0.363182,0.345719
85,0.362801,0.344306
86,0.362576,0.343664
87,0.361745,0.342952
88,0.360970,0.341279
89,0.360231,0.339295
90,0.359536,0.337902
91,0.358148,0.335097
92,0.357517,0.333890
93,0.356509,0.331963
94,0.355104,0.330088
95,0.354568,0.329015
96,0.356196,0.331426
97,0.360239,0.336553
98,0.364383,0.342461
99,0.368050,0.347839
100,0.371303,0.352547
101,0.374148,0.357155
102,0.377304,0.362085
103,0.379082,0.366572
104,0.381352,0.370203
105,0.383633,0.374883
106,0.385619,0.379677
107,0.387114,0.383499
108,0.389125,0.387904
109,0.391631,0.393013
110,0.393504,0.397543
111,0.395230,0.401762
112,0.396153,0.405382
113,0.397708,0.408945
114,0.399144,0.412576
115,0.400044,0.415173
116,0.400711,0.417588
117,0.401330,0.419875
118,0.403397,0.422711
119,0.404141,0.425030
120,0.404564,0.426426
121,0.405138,0.428657
122,0.405587,0.429392
123,0.406108,0.430416
124,0.406014,0.430381
125,0.406492,0.431520
126,0.406355,0.432228
127,0.407718,0.434462
128,0.407635,0.435148
129,0.407926,0.435861
130,0.408012,0.435981
131,0.408305,0.436544
132,0.408209,0.436553
133,0.408396,0.437119
134,0.408202,0.436525
135,0.408408,0.437384
136,0.408109,0.437067
137,0.408668,0.437994
138,0.408022,0.437340
139,0.407595,0.436622
140,0.407273,0.436187
141,0.407121,0.436848
142,0.406845,0.436546
143,0.406256,0.435038
144,0.405869,0.434822
145,0.405891,0.434652
146,0.405828,0.433778
147,0.405230,0.432875
148,0.404434,0.431379
149,0.404489,0.431190
150,0.404837,0.430843
151,0.404288,0.429928
152,0.403815,0.429521
153,0.404080,0.430145
154,0.403768,0.429899
155,0.403552,0.429936
156,0.403164,0.429858
157,0.403276,0.429849
158,0.403849,0.430682
159,0.403387,0.429614
160,0.402597,0.428544
161,0.402874,0.428552
162,0.403056,0.428048
163,0.402732,0.428135
164,0.402275,0.426514
165,0.402620,0.427332
166,0.402505,0.426010
167,0.402077,0.425846
168,0.401562,0.424237
169,0.401368,0.423601
170,0.401393,0.423156
171,0.401667,0.423525
172,0.401405,0.422720
173,0.401786,0.422755
174,0.401414,0.421071
175,0.400969,0.420118
176,0.400465,0.419118
177,0.400261,0.416997
178,0.399244,0.413849
179,0.399021,0.413024
180,0.398550,0.412149
181,0.398254,0.410471
182,0.397729,0.408683
183,0.397049,0.407692
184,0.396276,0.406534
185,0.395808,0.405301
186,0.395344,0.404353
187,0.394565,0.402946
188,0.393499,0.400069
189,0.392814,0.398545
190,0.390935,0.395464
191,0.389794,0.393500
