epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.419630,0.431746,0.172099,0.109424,0.377913,0.393150,0.066652,0.144742,0.616703,0.393097
1,0.391634,0.408373,0.049684,0.156875,0.371253,0.387365,0.042111,0.166719,0.610058,0.387335
2,0.385760,0.402738,0.038940,0.172427,0.367785,0.383971,0.037127,0.177328,0.608366,0.384228
3,0.382441,0.399408,0.035829,0.179709,0.368863,0.385277,0.033537,0.179262,0.611443,0.384615
4,0.379939,0.396918,0.033078,0.178962,0.370208,0.386743,0.032419,0.180935,0.622697,0.386237
0,0.418772,0.431129,0.166351,0.105490,0.378571,0.394037,0.062626,0.140113,0.623531,0.393823
1,0.391435,0.408148,0.050010,0.152213,0.371621,0.387662,0.043935,0.157782,0.611494,0.387147
2,0.385542,0.402446,0.040236,0.163519,0.367727,0.383884,0.037665,0.165496,0.601264,0.383975
3,0.382177,0.399112,0.036220,0.168998,0.366618,0.382845,0.035114,0.171283,0.602990,0.382887
4,0.380022,0.396964,0.033917,0.174015,0.367231,0.383595,0.032956,0.176717,0.596734,0.383823
5,0.378196,0.395138,0.032109,0.178290,0.364073,0.380362,0.031310,0.179566,0.595172,0.380702
6,0.376637,0.393563,0.030865,0.179797,0.366539,0.382982,0.030635,0.178644,0.601378,0.382950
7,0.375349,0.392221,0.030677,0.179415,0.367111,0.383573,0.030809,0.179794,0.619134,0.383725
0,0.418954,0.431165,0.169497,0.106837,0.378747,0.394093,0.065258,0.141100,0.615950,0.394320
1,0.391722,0.408383,0.051366,0.154813,0.373013,0.389160,0.043146,0.163407,0.620096,0.389410
2,0.385668,0.402635,0.039062,0.165241,0.369596,0.385872,0.037109,0.170059,0.608688,0.385673
3,0.382284,0.399278,0.035124,0.170578,0.367883,0.384276,0.033002,0.170870,0.610429,0.384752
4,0.379798,0.396797,0.032542,0.170726,0.366524,0.382921,0.031559,0.168653,0.600320,0.383008
5,0.377857,0.394817,0.031381,0.170495,0.367666,0.384143,0.031062,0.171477,0.611594,0.383905
6,0.376317,0.393206,0.031290,0.172154,0.368800,0.385330,0.031100,0.173936,0.617039,0.385450
