loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.288447, 0.288472, 0.341777, 259.09 M Ops, 32.14 M Ops, 10.30 M Ops, 0.3653 M, 0.3827 %, 76.29 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.289662, 0.289711, 0.341891, 259.09 M Ops, 32.02 M Ops, 10.30 M Ops, 0.3653 M, 0.3818 %, 76.19 uJ
