loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.408787, 0.402220, 0.394349, 0.740132, 283.92 M Ops, 26.50 M Ops, 5.69 M Ops, 1.0899 M, 0.4392 %, 50.01 uJ
loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.406139, 0.398302, 0.392279, 0.742664, 268.75 M Ops, 32.89 M Ops, 5.21 M Ops, 1.0859 M, 0.3777 %, 53.59 uJ
