horizon_zero_based,mse,mae
0,0.151015530699,0.272945592684
1,0.168662105432,0.289862008709
2,0.181616527191,0.301175470694
3,0.190065118651,0.309458096342
4,0.198635017873,0.314945697738
5,0.202030929641,0.317661557626
6,0.200049970019,0.31260063099
7,0.210749919482,0.322418790994
8,0.21213282903,0.319582493238
9,0.215250421964,0.3227368039
10,0.218667137323,0.323254829749
11,0.224698247872,0.326206648836
12,0.224816785827,0.323575520283
13,0.229011302975,0.32466622452
14,0.229632956334,0.324206095029
15,0.236092420825,0.328843247763
16,0.2427279854,0.332478823243
17,0.241291475318,0.330157287413
18,0.242797186626,0.33028117011
19,0.244994698664,0.330050623239
20,0.248149264115,0.334143176581
21,0.246460982565,0.329401454006
22,0.253159927789,0.334786350056
23,0.261669150049,0.344114027559
24,0.285682067954,0.363100619801
25,0.280768933942,0.35967868589
26,0.292222843471,0.369327343612
27,0.29093259692,0.367590845664
28,0.297622376829,0.373527400649
29,0.30721123625,0.379207346534
30,0.292315003951,0.368550340196
31,0.317621449553,0.387074758576
32,0.316663888656,0.384792884096
33,0.32401095987,0.389359725107
34,0.302071388682,0.371211372372
35,0.304637556263,0.372772137167
36,0.301717295391,0.368914903497
37,0.310164781145,0.375178299318
38,0.305446338683,0.369148043072
39,0.309503194441,0.373311887181
40,0.311529009705,0.373576307856
41,0.313968124624,0.374939790624
42,0.310548797405,0.373976583855
43,0.308410463155,0.371482558022
44,0.317014840277,0.378449065766
45,0.316105321853,0.377162270025
46,0.317434780926,0.378357958136
47,0.334320463184,0.392417142725
48,0.347406777025,0.405202414066
49,0.357447022767,0.411177597907
50,0.350276374583,0.408651009582
51,0.367818867072,0.420014718481
52,0.358493895958,0.413039753335
53,0.382129112045,0.430192570268
54,0.368961595061,0.420478633887
55,0.373014371951,0.421975728568
56,0.39564341638,0.437727742659
57,0.384112992302,0.429610528949
58,0.357043051833,0.408072340577
59,0.376148042946,0.419983218135
60,0.351656331969,0.402097639393
61,0.356804254354,0.404036936293
62,0.350151155162,0.39736863027
63,0.351611442818,0.397881075305
64,0.368624612915,0.412807204367
65,0.356763872371,0.40201435411
66,0.36060242276,0.403863867832
67,0.363377723905,0.406591581821
68,0.369313324405,0.409626737259
69,0.379227977566,0.416580744862
70,0.401085942027,0.436061573919
71,0.390182487137,0.426505675677
72,0.437194672911,0.46239743906
73,0.435553019348,0.462588137069
74,0.432273433667,0.459532555904
75,0.403293740008,0.441070451357
76,0.401252114904,0.439609554584
77,0.39437886358,0.434911938981
78,0.388165353141,0.430839185381
79,0.413776212383,0.448646790169
80,0.402031563896,0.440793896633
81,0.432021648689,0.461500274283
82,0.413297953224,0.446784853161
83,0.406683753189,0.439599678758
84,0.413314564642,0.444220161873
85,0.418173251986,0.446205618356
86,0.408774278967,0.439871715054
87,0.396919981466,0.432037050256
88,0.426850871774,0.453411750379
89,0.39086960737,0.426823376016
90,0.398559467389,0.434037114969
91,0.3893468291,0.426283757828
92,0.391275472104,0.426772430503
93,0.390119685707,0.429666770086
94,0.415518247808,0.448661269047
95,0.426934086146,0.454064004127
